STROKE 1
151 174 1775891554.758000
145 164 1775891554.801000
145 160 1775891554.818000
145 156 1775891554.834000
145 151 1775891554.851000
148 147 1775891554.867000
153 143 1775891554.884000
158 141 1775891554.901000
163 141 1775891554.917000
167 141 1775891554.934000
170 141 1775891554.951000
172 143 1775891554.966000
174 146 1775891554.985000
175 149 1775891555.000000
176 155 1775891555.016000
177 160 1775891555.033000
178 166 1775891555.050000
179 171 1775891555.066000
181 176 1775891555.083000
184 179 1775891555.100000
188 181 1775891555.116000
193 182 1775891555.133000
197 182 1775891555.149000
202 179 1775891555.166000
206 172 1775891555.183000
207 161 1775891555.200000
207 151 1775891555.217000
207 144 1775891555.233000
207 141 1775891555.250000
206 141 1775891555.267000

STROKE 2
233 151 1775891555.658000
230 154 1775891555.699000
230 159 1775891555.716000
232 165 1775891555.733000
237 170 1775891555.750000
243 173 1775891555.766000
248 175 1775891555.783000
252 175 1775891555.800000
256 175 1775891555.816000

STROKE 3
260 149 1775891556.023000
266 151 1775891556.099000
266 156 1775891556.116000
266 162 1775891556.132000
263 168 1775891556.149000
258 173 1775891556.165000
253 177 1775891556.182000

STROKE 4
262 143 1775891556.473000
254 140 1775891556.549000
250 139 1775891556.565000
246 133 1775891556.582000
244 125 1775891556.598000
244 117 1775891556.615000
247 111 1775891556.632000
263 109 1775891556.648000
295 112 1775891556.665000

