STROKE 1
121 195 1775891545.355000
114 183 1775891545.398000
114 175 1775891545.415000
114 167 1775891545.431000
118 161 1775891545.448000
122 157 1775891545.464000
128 156 1775891545.481000
133 156 1775891545.498000
137 156 1775891545.514000
140 156 1775891545.531000
143 160 1775891545.548000
144 164 1775891545.564000
146 168 1775891545.581000
146 172 1775891545.597000
147 177 1775891545.614000
149 181 1775891545.631000
150 185 1775891545.647000
153 188 1775891545.664000
157 192 1775891545.681000
161 194 1775891545.697000
167 195 1775891545.714000
173 195 1775891545.731000
180 195 1775891545.747000
186 192 1775891545.764000
190 186 1775891545.780000
191 178 1775891545.797000
191 169 1775891545.814000
187 162 1775891545.831000
181 158 1775891545.847000
176 158 1775891545.864000

STROKE 2
208 166 1775891546.254000
204 172 1775891546.314000
205 179 1775891546.330000
210 185 1775891546.347000
216 191 1775891546.363000
223 194 1775891546.380000
231 195 1775891546.396000
239 195 1775891546.413000
245 195 1775891546.430000
248 187 1775891546.446000
249 178 1775891546.463000
249 168 1775891546.479000
249 161 1775891546.496000
247 159 1775891546.513000
247 159 1775891546.529000

STROKE 3
251 161 1775891546.754000
245 164 1775891546.830000
242 164 1775891546.846000
238 161 1775891546.862000
235 154 1775891546.879000
235 144 1775891546.896000
235 136 1775891546.912000
241 132 1775891546.929000
261 132 1775891546.945000
276 136 1775891546.962000

