STROKE 1
125 162 1775638363.790000
129 151 1775638363.815000
131 147 1775638363.832000
136 146 1775638363.849000
141 146 1775638363.866000
145 146 1775638363.882000
147 149 1775638363.899000
148 156 1775638363.915000
148 162 1775638363.932000
147 167 1775638363.949000
141 172 1775638363.965000
133 174 1775638363.982000
124 175 1775638363.999000
115 173 1775638364.015000
107 164 1775638364.032000
104 152 1775638364.048000
104 139 1775638364.065000
104 127 1775638364.082000
111 118 1775638364.098000
120 112 1775638364.115000
128 111 1775638364.132000
133 111 1775638364.148000
136 114 1775638364.165000
140 118 1775638364.182000

STROKE 2
177 127 1775638364.375000
184 118 1775638364.432000
188 119 1775638364.448000
192 125 1775638364.465000
195 132 1775638364.482000
195 138 1775638364.498000
195 143 1775638364.515000
194 146 1775638364.531000
190 148 1775638364.548000
189 148 1775638364.564000
188 148 1775638364.581000
192 148 1775638364.614000
196 148 1775638364.631000
201 148 1775638364.648000
204 152 1775638364.664000
205 157 1775638364.681000
205 163 1775638364.697000
203 167 1775638364.714000
197 170 1775638364.731000
191 171 1775638364.748000
184 171 1775638364.764000
179 171 1775638364.781000
176 169 1775638364.797000
175 167 1775638364.814000

STROKE 3
204 156 1775638364.971000
202 146 1775638364.987000
202 138 1775638364.997000
202 132 1775638365.014000
204 127 1775638365.030000
211 124 1775638365.047000
220 123 1775638365.064000
228 123 1775638365.080000
235 123 1775638365.097000
241 127 1775638365.114000
244 135 1775638365.130000
247 143 1775638365.147000
248 151 1775638365.163000
248 160 1775638365.180000
248 167 1775638365.197000
244 173 1775638365.214000
239 176 1775638365.230000
234 176 1775638365.247000
229 174 1775638365.263000
226 168 1775638365.280000
226 160 1775638365.296000
226 154 1775638365.313000
229 151 1775638365.330000
235 150 1775638365.346000
241 150 1775638365.363000

STROKE 4
272 127 1775638365.587000
272 125 1775638365.863000
271 125 1775638365.880000
271 125 1775638365.896000
271 125 1775638365.913000

STROKE 5
276 174 1775638366.086000
277 166 1775638366.279000
277 164 1775638366.296000
277 165 1775638366.345000

