STROKE 1
175 192 1775710475.728000
166 193 1775710475.772000
161 190 1775710475.788000
157 184 1775710475.805000
156 177 1775710475.821000
156 168 1775710475.838000
158 160 1775710475.854000
165 154 1775710475.871000
172 152 1775710475.888000
178 152 1775710475.904000
181 152 1775710475.921000

STROKE 2
176 134 1775710476.110000
174 121 1775710476.125000
174 113 1775710476.137000
175 107 1775710476.154000
182 102 1775710476.170000
192 100 1775710476.187000
204 99 1775710476.204000
212 99 1775710476.220000
214 101 1775710476.237000
214 108 1775710476.254000
214 117 1775710476.270000
214 128 1775710476.287000
214 140 1775710476.303000
213 152 1775710476.320000
213 163 1775710476.337000
213 171 1775710476.353000
213 176 1775710476.370000
213 179 1775710476.387000
213 180 1775710476.403000

STROKE 3
192 190 1775710476.776000
185 191 1775710476.870000
181 193 1775710476.887000
176 194 1775710476.903000
173 195 1775710476.920000
173 195 1775710476.936000

STROKE 4
248 162 1775710483.715000
247 158 1775710483.910000
247 156 1775710483.926000
248 156 1775710483.943000
249 156 1775710483.959000
249 157 1775710484.009000
247 158 1775710484.026000
245 159 1775710484.043000
244 159 1775710484.059000
243 159 1775710484.076000

STROKE 5
240 189 1775710486.378000
244 193 1775710486.472000
244 194 1775710486.489000
244 195 1775710486.505000
244 195 1775710486.589000
245 195 1775710486.605000
245 195 1775710486.622000
245 194 1775710486.689000
243 192 1775710486.705000
243 190 1775710486.722000
243 190 1775710486.738000

STROKE 6
212 169 1775710489.191000
212 165 1775710489.252000
212 170 1775710489.268000
212 173 1775710489.284000
213 176 1775710489.285000
213 181 1775710489.301000
214 187 1775710489.318000
214 191 1775710489.334000
214 195 1775710489.351000
214 198 1775710489.368000
214 200 1775710489.384000

