STROKE 1
112 119 1775805804.636000
127 112 1775805804.696000
135 112 1775805804.713000
142 115 1775805804.730000
145 117 1775805804.746000
145 120 1775805804.762000
145 123 1775805804.779000
141 126 1775805804.796000
137 130 1775805804.812000
133 133 1775805804.829000
130 135 1775805804.846000
128 137 1775805804.862000
128 137 1775805804.879000
129 137 1775805804.912000
133 137 1775805804.929000
136 137 1775805804.945000
138 138 1775805804.962000
139 140 1775805804.979000
139 142 1775805804.995000
139 144 1775805805.012000
135 147 1775805805.029000
130 151 1775805805.045000
124 155 1775805805.062000
119 157 1775805805.079000
116 158 1775805805.095000
115 158 1775805805.112000

STROKE 2
139 122 1775805806.883000
146 116 1775805806.959000
150 116 1775805806.976000
153 116 1775805806.992000
159 116 1775805807.009000
165 116 1775805807.026000
170 118 1775805807.042000
173 123 1775805807.059000
173 130 1775805807.076000
173 138 1775805807.092000
173 143 1775805807.109000
173 147 1775805807.125000
173 150 1775805807.142000
172 151 1775805807.158000
171 154 1775805807.175000

STROKE 3
191 127 1775805807.667000
189 133 1775805807.775000
190 138 1775805807.791000
195 142 1775805807.808000
201 145 1775805807.825000
208 148 1775805807.841000
215 149 1775805807.858000
221 149 1775805807.874000
226 149 1775805807.891000
230 144 1775805807.907000
232 138 1775805807.924000
233 131 1775805807.941000
233 124 1775805807.957000
230 119 1775805807.974000
227 116 1775805807.990000
224 114 1775805808.007000
223 114 1775805808.024000
223 115 1775805808.040000
223 117 1775805808.057000

STROKE 4
230 122 1775805808.248000
220 118 1775805808.341000
217 115 1775805808.357000
216 108 1775805808.374000
215 100 1775805808.390000
216 94 1775805808.407000
222 90 1775805808.424000
230 88 1775805808.440000
244 88 1775805808.457000
259 93 1775805808.473000

