STROKE 1
111 171 1775645266.299000
108 154 1775645266.324000
108 144 1775645266.341000
109 136 1775645266.358000
112 131 1775645266.374000
117 128 1775645266.391000
123 127 1775645266.408000
129 127 1775645266.425000
134 129 1775645266.442000
137 133 1775645266.458000
139 138 1775645266.474000
140 143 1775645266.491000
141 149 1775645266.508000
142 154 1775645266.524000
143 159 1775645266.541000
146 164 1775645266.558000
149 166 1775645266.574000
155 167 1775645266.591000
163 167 1775645266.608000
171 167 1775645266.624000
177 165 1775645266.641000
181 161 1775645266.657000
183 155 1775645266.674000
183 147 1775645266.691000
183 139 1775645266.707000
181 132 1775645266.724000
178 127 1775645266.741000
175 125 1775645266.757000
174 125 1775645266.774000
173 125 1775645266.790000

STROKE 2
199 131 1775645266.931000
209 124 1775645266.991000
212 126 1775645267.007000
215 130 1775645267.024000
217 134 1775645267.041000
218 139 1775645267.057000
218 143 1775645267.074000
218 147 1775645267.090000
216 152 1775645267.107000
211 156 1775645267.123000
206 158 1775645267.140000
201 160 1775645267.157000
197 160 1775645267.173000
196 160 1775645267.190000
196 159 1775645267.207000
196 157 1775645267.223000
196 157 1775645267.240000
196 156 1775645267.257000
196 156 1775645267.273000
198 157 1775645267.290000
200 163 1775645267.306000
202 170 1775645267.323000
204 179 1775645267.340000
206 186 1775645267.357000
208 192 1775645267.373000
211 196 1775645267.390000
215 198 1775645267.406000
221 199 1775645267.425000
231 199 1775645267.439000
242 198 1775645267.456000
252 197 1775645267.472000
260 196 1775645267.489000
263 196 1775645267.506000

STROKE 3
229 129 1775645269.627000
237 124 1775645269.670000
243 125 1775645269.686000
248 128 1775645269.703000
252 132 1775645269.720000
255 136 1775645269.736000
256 140 1775645269.753000
256 144 1775645269.770000
253 148 1775645269.786000
248 151 1775645269.803000
241 153 1775645269.820000
234 153 1775645269.836000
227 153 1775645269.853000
222 153 1775645269.869000
219 153 1775645269.886000
217 153 1775645269.903000
217 152 1775645269.919000

STROKE 4
243 120 1775645270.177000
235 116 1775645270.219000
231 116 1775645270.236000
228 113 1775645270.253000
225 108 1775645270.269000
225 101 1775645270.285000
225 94 1775645270.302000
227 88 1775645270.319000
234 86 1775645270.336000
244 86 1775645270.352000
262 93 1775645270.369000

