STROKE 1
91 139 1775890290.160000
91 131 1775890290.268000
91 127 1775890290.284000
92 123 1775890290.301000
94 120 1775890290.317000
98 117 1775890290.334000
102 116 1775890290.351000
106 115 1775890290.367000
109 115 1775890290.384000
111 115 1775890290.400000
112 117 1775890290.417000
112 120 1775890290.433000
113 125 1775890290.450000
113 129 1775890290.467000
114 133 1775890290.483000
114 134 1775890290.500000
114 134 1775890290.517000
115 131 1775890290.550000
116 126 1775890290.567000
119 122 1775890290.583000
123 119 1775890290.600000
128 116 1775890290.617000
133 116 1775890290.633000
138 116 1775890290.650000
140 118 1775890290.666000
141 122 1775890290.683000
142 127 1775890290.700000
142 132 1775890290.716000
142 136 1775890290.733000
142 139 1775890290.750000
140 141 1775890290.766000
139 142 1775890290.783000
139 142 1775890290.799000

STROKE 2
157 116 1775890290.925000
157 124 1775890291.000000
157 129 1775890291.016000
157 134 1775890291.017000
158 146 1775890291.033000
159 159 1775890291.049000
159 169 1775890291.066000
157 177 1775890291.083000
154 180 1775890291.099000
150 182 1775890291.116000
147 182 1775890291.132000
145 181 1775890291.149000
143 177 1775890291.166000
142 172 1775890291.182000
141 166 1775890291.199000
141 164 1775890291.215000

STROKE 3
185 120 1775890291.872000
178 123 1775890291.931000
178 128 1775890291.948000
178 131 1775890291.965000
178 134 1775890291.966000
178 140 1775890291.981000
180 144 1775890291.998000
184 146 1775890292.014000
189 147 1775890292.031000
194 147 1775890292.048000
198 146 1775890292.064000
201 142 1775890292.081000
202 137 1775890292.098000
202 131 1775890292.114000
202 125 1775890292.131000
202 120 1775890292.147000
201 118 1775890292.164000
200 118 1775890292.181000

STROKE 4
223 118 1775890292.405000
231 119 1775890292.481000
231 120 1775890292.497000
231 122 1775890292.498000
231 126 1775890292.514000
231 130 1775890292.530000
228 135 1775890292.547000
224 139 1775890292.564000
219 141 1775890292.580000
213 142 1775890292.597000
209 142 1775890292.613000
205 142 1775890292.630000
204 142 1775890292.647000

STROKE 5
219 112 1775890292.821000
213 109 1775890292.930000
212 102 1775890292.947000
212 94 1775890292.963000
212 86 1775890292.980000
213 83 1775890292.997000
228 83 1775890293.013000

