STROKE 1
145 136 1775644346.820000
155 124 1775644346.861000
161 125 1775644346.878000
168 129 1775644346.895000
173 134 1775644346.911000
177 139 1775644346.928000
179 144 1775644346.945000
179 150 1775644346.961000
179 156 1775644346.978000
175 163 1775644346.994000
168 168 1775644347.011000
159 171 1775644347.027000
150 173 1775644347.044000
143 173 1775644347.061000
138 172 1775644347.077000
134 168 1775644347.094000
131 164 1775644347.111000
129 160 1775644347.127000
129 158 1775644347.144000

STROKE 2
200 134 1775644347.352000
210 130 1775644347.393000
215 132 1775644347.410000
219 136 1775644347.427000
223 141 1775644347.444000
225 145 1775644347.460000
225 150 1775644347.477000
225 156 1775644347.493000
224 162 1775644347.510000
219 166 1775644347.527000
212 169 1775644347.543000
203 169 1775644347.560000
194 169 1775644347.576000
187 167 1775644347.593000
181 163 1775644347.610000
178 160 1775644347.626000
177 158 1775644347.643000

STROKE 3
196 101 1775644347.984000
196 93 1775644348.160000
196 92 1775644348.176000
196 93 1775644348.226000
195 95 1775644348.243000
192 96 1775644348.259000
190 97 1775644348.276000
189 97 1775644348.292000

