STROKE 1
144 141 1775906535.684000
137 148 1775906535.708000
137 153 1775906535.725000
138 158 1775906535.741000
143 163 1775906535.758000
151 167 1775906535.775000
162 169 1775906535.791000
171 169 1775906535.808000
179 169 1775906535.825000
183 164 1775906535.841000
186 158 1775906535.858000
186 151 1775906535.875000
186 144 1775906535.891000
186 139 1775906535.908000
183 136 1775906535.924000
181 136 1775906535.941000
180 136 1775906535.958000

STROKE 2
187 132 1775906536.117000
176 133 1775906536.157000
172 133 1775906536.173000
168 134 1775906536.190000
165 134 1775906536.206000
163 132 1775906536.223000
163 124 1775906536.240000
163 114 1775906536.256000
165 106 1775906536.273000
169 101 1775906536.290000
175 99 1775906536.306000
181 99 1775906536.323000
186 99 1775906536.340000
190 103 1775906536.356000
191 109 1775906536.373000
191 114 1775906536.390000
191 120 1775906536.407000
187 125 1775906536.424000
181 130 1775906536.440000
175 131 1775906536.457000
170 131 1775906536.474000
166 131 1775906536.490000
165 127 1775906536.507000
165 124 1775906536.523000
166 121 1775906536.540000
173 120 1775906536.557000
185 120 1775906536.573000
196 122 1775906536.590000

