STROKE 1
194 146 1775580976.899000
189 157 1775580976.924000
188 161 1775580976.941000
185 165 1775580976.958000
181 169 1775580976.975000
174 171 1775580976.991000
166 171 1775580977.008000
159 171 1775580977.024000
153 166 1775580977.041000
149 159 1775580977.058000
147 153 1775580977.075000
146 149 1775580977.091000
146 145 1775580977.108000
149 142 1775580977.124000
155 140 1775580977.141000
162 140 1775580977.158000
168 140 1775580977.174000
173 143 1775580977.191000
179 147 1775580977.208000
183 151 1775580977.224000
186 154 1775580977.241000
187 156 1775580977.258000
187 157 1775580977.274000
186 152 1775580977.325000
184 146 1775580977.341000
182 141 1775580977.358000
182 136 1775580977.375000
182 132 1775580977.391000
186 131 1775580977.408000
192 130 1775580977.424000
198 130 1775580977.441000
204 133 1775580977.457000
209 138 1775580977.474000
213 143 1775580977.491000
215 149 1775580977.507000
216 154 1775580977.524000
216 158 1775580977.540000
215 161 1775580977.557000
212 163 1775580977.574000
209 163 1775580977.590000
204 163 1775580977.607000
199 159 1775580977.624000
195 155 1775580977.640000
193 151 1775580977.657000
192 148 1775580977.674000

STROKE 2
173 105 1775580977.948000
178 113 1775580977.973000
189 117 1775580977.989000
206 120 1775580978.007000
228 122 1775580978.023000

