STROKE 1
135 147 1775889498.684000
129 152 1775889498.724000
129 158 1775889498.740000
129 163 1775889498.757000
132 168 1775889498.774000
138 172 1775889498.790000
145 175 1775889498.807000
153 175 1775889498.824000
160 175 1775889498.840000
166 172 1775889498.857000
170 168 1775889498.874000
174 162 1775889498.890000
176 156 1775889498.907000
176 150 1775889498.924000
175 145 1775889498.940000
172 143 1775889498.957000
168 143 1775889498.974000

STROKE 2
189 132 1775889499.164000
181 135 1775889499.206000
177 137 1775889499.223000
173 139 1775889499.240000
168 140 1775889499.257000
162 140 1775889499.273000
157 137 1775889499.290000
154 130 1775889499.306000
154 121 1775889499.323000
158 113 1775889499.340000
167 109 1775889499.356000
174 109 1775889499.373000
179 109 1775889499.389000
180 115 1775889499.406000
181 122 1775889499.423000
181 132 1775889499.439000
179 138 1775889499.456000

STROKE 3
157 180 1775889501.377000
156 179 1775889501.471000
156 184 1775889501.487000
156 191 1775889501.503000
157 197 1775889501.520000
158 203 1775889501.537000
158 208 1775889501.553000
160 211 1775889501.570000
162 213 1775889501.586000
165 214 1775889501.603000
168 214 1775889501.620000
172 214 1775889501.636000
176 214 1775889501.653000

STROKE 4
198 191 1775889501.860000
195 179 1775889501.920000
195 176 1775889501.936000
195 172 1775889501.953000
195 167 1775889501.969000
196 163 1775889501.986000
199 160 1775889502.002000
201 160 1775889502.019000
203 160 1775889502.036000
204 163 1775889502.052000
205 166 1775889502.069000
206 169 1775889502.085000
207 170 1775889502.102000
208 170 1775889502.119000
209 170 1775889502.136000
212 167 1775889502.152000
216 162 1775889502.169000
220 158 1775889502.186000
225 156 1775889502.202000
229 156 1775889502.219000
232 157 1775889502.236000
233 163 1775889502.252000
233 169 1775889502.269000
233 175 1775889502.285000
233 181 1775889502.302000
233 188 1775889502.319000

STROKE 5
250 161 1775889502.476000
240 161 1775889502.518000
234 161 1775889502.535000
228 156 1775889502.552000
223 147 1775889502.568000
221 135 1775889502.585000
220 125 1775889502.602000
221 118 1775889502.618000
228 115 1775889502.635000
240 115 1775889502.652000
252 119 1775889502.668000

