STROKE 1
101 174 1775579507.712000
104 166 1775579507.756000
104 163 1775579507.773000
106 160 1775579507.790000
113 159 1775579507.806000
122 158 1775579507.822000
133 158 1775579507.839000
143 160 1775579507.855000
151 166 1775579507.872000
156 175 1775579507.888000
156 183 1775579507.905000
155 190 1775579507.922000
148 197 1775579507.938000
140 200 1775579507.955000
132 202 1775579507.972000
124 202 1775579507.988000
116 202 1775579508.005000
109 201 1775579508.022000
103 196 1775579508.038000
98 189 1775579508.055000
96 181 1775579508.072000
95 170 1775579508.088000
95 161 1775579508.105000
96 153 1775579508.122000
101 143 1775579508.138000
107 136 1775579508.155000
115 129 1775579508.171000
120 125 1775579508.188000
125 123 1775579508.205000
131 121 1775579508.222000
138 121 1775579508.238000
151 121 1775579508.255000
163 122 1775579508.272000
173 126 1775579508.288000
178 130 1775579508.305000
180 132 1775579508.322000
181 133 1775579508.338000

STROKE 2
208 149 1775579508.633000
224 140 1775579508.655000
233 138 1775579508.672000
244 138 1775579508.689000
253 138 1775579508.706000
260 143 1775579508.723000
265 152 1775579508.739000
268 162 1775579508.755000
270 171 1775579508.772000
270 182 1775579508.789000
270 192 1775579508.805000
266 201 1775579508.822000
259 210 1775579508.838000
253 215 1775579508.855000
245 217 1775579508.872000
234 218 1775579508.888000
222 218 1775579508.905000
212 214 1775579508.922000
203 209 1775579508.938000
195 204 1775579508.955000
190 197 1775579508.972000
187 190 1775579508.988000
186 183 1775579509.005000
186 175 1775579509.022000
186 166 1775579509.038000
191 157 1775579509.055000
197 150 1775579509.072000
202 145 1775579509.088000
206 143 1775579509.105000
208 143 1775579509.122000
210 143 1775579509.138000

STROKE 3
268 195 1775579509.367000
274 187 1775579509.405000
274 183 1775579509.422000
277 179 1775579509.439000
281 176 1775579509.456000
287 171 1775579509.472000
295 169 1775579509.488000
306 168 1775579509.505000
314 168 1775579509.522000
319 170 1775579509.538000
322 177 1775579509.555000
323 184 1775579509.572000
324 191 1775579509.588000
324 201 1775579509.605000
321 211 1775579509.622000
315 221 1775579509.639000
311 228 1775579509.655000
307 232 1775579509.672000
305 234 1775579509.688000
305 235 1775579509.705000
305 235 1775579509.756000
310 235 1775579509.772000
317 235 1775579509.789000
326 235 1775579509.805000
336 235 1775579509.822000
346 235 1775579509.839000
353 235 1775579509.856000
357 235 1775579509.872000
358 237 1775579509.889000
358 240 1775579509.906000
358 244 1775579509.922000
358 248 1775579509.938000
357 252 1775579509.955000
354 258 1775579509.972000
349 264 1775579509.989000
344 269 1775579510.005000
339 273 1775579510.022000
334 276 1775579510.038000
330 278 1775579510.055000
327 279 1775579510.072000
324 280 1775579510.088000
323 280 1775579510.105000
322 280 1775579510.156000
320 280 1775579510.172000

STROKE 4
271 296 1775579511.715000
271 289 1775579511.772000
271 287 1775579511.789000
271 286 1775579511.789000
269 285 1775579511.805000
268 285 1775579511.822000
268 285 1775579511.839000
268 286 1775579511.855000
268 289 1775579511.872000
270 293 1775579511.888000
273 298 1775579511.905000
275 301 1775579511.921000
277 304 1775579511.938000
278 307 1775579511.956000
278 308 1775579511.972000

