STROKE 1
93 173 1775579481.634000
103 165 1775579481.673000
109 161 1775579481.690000
118 157 1775579481.707000
132 152 1775579481.724000
151 151 1775579481.740000
168 152 1775579481.757000
181 159 1775579481.774000
188 168 1775579481.790000
191 178 1775579481.806000
192 188 1775579481.823000
192 199 1775579481.840000
189 209 1775579481.856000
183 217 1775579481.873000
175 223 1775579481.890000
166 224 1775579481.906000
154 224 1775579481.923000
142 223 1775579481.939000
132 219 1775579481.956000
125 214 1775579481.973000
121 208 1775579481.990000
117 200 1775579482.006000
115 191 1775579482.023000
114 182 1775579482.039000
114 171 1775579482.056000
114 163 1775579482.073000
114 157 1775579482.090000
115 153 1775579482.106000
118 150 1775579482.123000
123 147 1775579482.140000
132 146 1775579482.156000
141 146 1775579482.173000

STROKE 2
187 189 1775579482.433000
195 186 1775579482.456000
199 185 1775579482.473000
203 183 1775579482.490000
208 179 1775579482.506000
214 175 1775579482.523000
223 170 1775579482.540000
235 166 1775579482.556000
248 165 1775579482.574000
257 165 1775579482.590000
264 166 1775579482.606000
268 173 1775579482.623000
272 181 1775579482.640000
275 188 1775579482.657000
277 195 1775579482.673000
277 205 1775579482.690000
277 214 1775579482.706000
273 222 1775579482.723000
269 228 1775579482.740000
265 231 1775579482.756000
262 232 1775579482.774000
260 232 1775579482.790000
259 232 1775579482.806000

STROKE 3
294 214 1775579483.266000
294 200 1775579483.307000
294 195 1775579483.323000
294 191 1775579483.340000
294 187 1775579483.356000
298 184 1775579483.373000
306 183 1775579483.390000
316 182 1775579483.407000
327 182 1775579483.424000
336 183 1775579483.439000
345 187 1775579483.456000
351 191 1775579483.474000
357 196 1775579483.490000
359 203 1775579483.507000
360 210 1775579483.524000
360 216 1775579483.539000
357 224 1775579483.556000
349 230 1775579483.573000
340 237 1775579483.589000
329 243 1775579483.606000
318 247 1775579483.623000
309 250 1775579483.639000
303 251 1775579483.656000
298 251 1775579483.673000
295 251 1775579483.689000
291 250 1775579483.706000
288 247 1775579483.723000
285 243 1775579483.740000
283 236 1775579483.756000
281 230 1775579483.773000
281 223 1775579483.789000
281 216 1775579483.806000
281 208 1775579483.823000
285 200 1775579483.839000
290 193 1775579483.856000
295 188 1775579483.873000
300 185 1775579483.889000
303 185 1775579483.906000
305 185 1775579483.923000
307 185 1775579483.940000
309 189 1775579483.956000
310 195 1775579483.973000
310 204 1775579483.989000
310 215 1775579484.006000
310 225 1775579484.023000
309 232 1775579484.039000
309 238 1775579484.056000
309 242 1775579484.073000
309 244 1775579484.089000
309 245 1775579484.106000

STROKE 4
319 179 1775579484.417000
312 173 1775579484.457000
307 170 1775579484.473000
300 164 1775579484.490000
293 158 1775579484.506000
286 151 1775579484.523000
280 145 1775579484.539000
276 140 1775579484.556000
274 136 1775579484.574000
274 133 1775579484.589000
274 129 1775579484.606000
279 125 1775579484.623000
289 121 1775579484.640000
304 120 1775579484.657000
317 120 1775579484.673000
327 120 1775579484.689000
332 121 1775579484.706000
333 123 1775579484.723000
333 125 1775579484.739000
333 126 1775579484.756000
333 126 1775579484.773000
333 127 1775579484.790000
333 128 1775579484.807000
333 129 1775579484.823000

