STROKE 1
129 96 1775645358.710000
139 88 1775645358.756000
146 89 1775645358.772000
153 93 1775645358.789000
159 99 1775645358.806000
163 107 1775645358.822000
164 115 1775645358.839000
164 123 1775645358.855000
164 130 1775645358.872000
158 137 1775645358.889000
151 143 1775645358.906000
144 147 1775645358.922000
139 149 1775645358.939000
135 149 1775645358.955000
132 146 1775645358.972000
132 140 1775645358.989000
132 133 1775645359.006000
133 129 1775645359.022000
137 126 1775645359.039000
143 124 1775645359.055000
148 124 1775645359.072000
153 124 1775645359.089000
157 124 1775645359.105000

STROKE 2
188 93 1775645359.258000
186 110 1775645359.338000
187 125 1775645359.355000
189 139 1775645359.371000
189 151 1775645359.388000
189 162 1775645359.405000
189 170 1775645359.421000
188 177 1775645359.438000
183 182 1775645359.455000
178 185 1775645359.471000
172 187 1775645359.488000
167 187 1775645359.505000
161 186 1775645359.521000
156 180 1775645359.538000
151 174 1775645359.555000
150 167 1775645359.571000
149 161 1775645359.588000

STROKE 3
204 116 1775645359.776000
205 110 1775645359.789000
206 105 1775645359.806000
214 102 1775645359.821000
220 102 1775645359.837000
227 102 1775645359.854000
232 103 1775645359.871000
236 107 1775645359.887000
237 112 1775645359.904000
237 119 1775645359.921000
237 127 1775645359.937000
233 136 1775645359.954000
226 143 1775645359.971000
219 148 1775645359.987000
212 149 1775645360.004000
206 149 1775645360.021000
202 144 1775645360.037000
200 136 1775645360.054000
200 128 1775645360.070000
201 121 1775645360.087000
206 118 1775645360.104000
211 117 1775645360.120000
213 117 1775645360.137000
214 119 1775645360.154000
214 124 1775645360.170000
214 130 1775645360.187000
214 136 1775645360.204000
214 141 1775645360.220000

STROKE 4
232 102 1775645360.390000
226 104 1775645360.436000
222 105 1775645360.453000
218 105 1775645360.470000
213 105 1775645360.486000
209 99 1775645360.503000
207 90 1775645360.520000
207 81 1775645360.536000
211 73 1775645360.553000
222 68 1775645360.569000
238 67 1775645360.586000
251 67 1775645360.603000

