STROKE 1
146 125 1775799127.840000
147 113 1775799127.872000
149 112 1775799127.889000
152 112 1775799127.905000
156 112 1775799127.922000
159 114 1775799127.938000
162 117 1775799127.955000
165 120 1775799127.972000
167 125 1775799127.988000
168 131 1775799128.005000
168 138 1775799128.022000
168 145 1775799128.038000
168 151 1775799128.055000
164 156 1775799128.072000
160 159 1775799128.089000
156 161 1775799128.106000
153 161 1775799128.122000
150 161 1775799128.139000
150 156 1775799128.156000
150 151 1775799128.172000
150 147 1775799128.189000
154 144 1775799128.205000
158 141 1775799128.222000
162 141 1775799128.239000
164 141 1775799128.255000
165 141 1775799128.272000
166 147 1775799128.289000

STROKE 2
191 113 1775799131.940000
189 118 1775799132.034000
189 126 1775799132.050000
190 134 1775799132.067000
191 142 1775799132.083000
191 149 1775799132.100000
191 156 1775799132.117000
191 162 1775799132.133000
191 167 1775799132.150000
191 173 1775799132.166000
189 177 1775799132.183000
188 181 1775799132.200000
186 185 1775799132.216000
183 187 1775799132.233000
181 189 1775799132.249000
178 190 1775799132.266000
174 190 1775799132.283000
172 190 1775799132.300000
169 190 1775799132.316000
166 187 1775799132.333000
165 183 1775799132.349000
163 179 1775799132.366000
163 174 1775799132.383000
162 170 1775799132.399000
162 165 1775799132.416000

STROKE 3
180 114 1775799134.121000
171 117 1775799134.214000
169 117 1775799134.231000
167 116 1775799134.247000
166 110 1775799134.266000
166 103 1775799134.280000
166 97 1775799134.297000
167 91 1775799134.313000
171 87 1775799134.330000
175 84 1775799134.347000
180 83 1775799134.363000
184 83 1775799134.380000
188 83 1775799134.397000
190 86 1775799134.413000
191 91 1775799134.430000
191 96 1775799134.446000
191 100 1775799134.463000
190 104 1775799134.480000
188 107 1775799134.496000
183 112 1775799134.513000

STROKE 4
213 111 1775799135.069000
210 118 1775799135.163000
210 126 1775799135.179000
210 136 1775799135.196000
211 146 1775799135.212000
211 155 1775799135.229000
212 163 1775799135.246000
213 170 1775799135.262000
215 174 1775799135.279000
217 176 1775799135.296000
220 176 1775799135.312000
222 176 1775799135.329000
225 175 1775799135.345000
231 173 1775799135.362000

