STROKE 1
157 165 1775645252.786000
152 172 1775645252.828000
146 178 1775645252.845000
139 182 1775645252.862000
133 183 1775645252.878000
127 183 1775645252.895000
123 176 1775645252.912000
122 166 1775645252.928000
122 158 1775645252.945000
124 152 1775645252.962000
129 150 1775645252.978000
135 149 1775645252.995000
139 149 1775645253.011000
141 150 1775645253.028000
143 154 1775645253.044000
144 159 1775645253.061000
144 165 1775645253.078000
144 170 1775645253.094000
144 174 1775645253.111000
144 174 1775645253.127000
146 168 1775645253.161000
152 159 1775645253.178000
160 151 1775645253.194000
168 147 1775645253.211000
173 146 1775645253.227000
178 146 1775645253.244000
180 148 1775645253.261000
181 153 1775645253.277000
182 159 1775645253.294000
182 166 1775645253.310000
180 172 1775645253.327000
174 178 1775645253.344000
168 182 1775645253.360000
162 183 1775645253.377000
156 183 1775645253.394000
152 182 1775645253.411000
150 178 1775645253.427000
149 176 1775645253.444000
149 174 1775645253.460000

STROKE 2
255 166 1775645253.635000
243 168 1775645253.677000
236 169 1775645253.694000
229 169 1775645253.710000
222 169 1775645253.727000
218 165 1775645253.744000
215 158 1775645253.760000
215 151 1775645253.777000
215 146 1775645253.794000
219 143 1775645253.810000
222 142 1775645253.827000
225 142 1775645253.843000
226 142 1775645253.860000
226 142 1775645253.894000
223 143 1775645253.910000
217 143 1775645253.927000
211 139 1775645253.943000
206 133 1775645253.960000
204 125 1775645253.976000
204 120 1775645253.993000
212 119 1775645254.010000
233 120 1775645254.026000

