STROKE 1
85 136 1775579576.412000
96 128 1775579576.453000
99 128 1775579576.470000
102 126 1775579576.486000
105 124 1775579576.503000
111 121 1775579576.519000
118 119 1775579576.535000
125 117 1775579576.552000
132 116 1775579576.569000
138 116 1775579576.586000
143 116 1775579576.602000
150 117 1775579576.619000
156 120 1775579576.636000
163 124 1775579576.652000
169 130 1775579576.669000
173 137 1775579576.685000
175 146 1775579576.702000
175 154 1775579576.719000
175 162 1775579576.736000
175 169 1775579576.752000
173 177 1775579576.769000
168 185 1775579576.786000
162 190 1775579576.802000
156 194 1775579576.819000
150 196 1775579576.835000
142 198 1775579576.852000
135 198 1775579576.869000
129 199 1775579576.885000
123 199 1775579576.903000
119 199 1775579576.920000
115 198 1775579576.936000
111 195 1775579576.952000
108 192 1775579576.969000
106 190 1775579576.985000
105 188 1775579577.002000
104 186 1775579577.019000
104 185 1775579577.036000
104 185 1775579577.052000
103 184 1775579577.069000
102 184 1775579577.102000
101 184 1775579577.119000
100 184 1775579577.136000

STROKE 2
166 150 1775579577.330000
180 141 1775579577.421000
184 136 1775579577.436000
191 131 1775579577.453000
199 125 1775579577.470000
210 122 1775579577.486000
221 120 1775579577.502000
233 120 1775579577.519000
244 120 1775579577.536000
250 125 1775579577.553000
255 131 1775579577.569000
257 138 1775579577.585000
258 145 1775579577.602000
259 155 1775579577.619000
259 166 1775579577.635000
258 178 1775579577.652000
254 187 1775579577.669000
249 194 1775579577.685000
244 199 1775579577.702000
238 202 1775579577.719000
232 204 1775579577.735000
225 206 1775579577.752000
219 208 1775579577.769000
214 209 1775579577.785000
210 209 1775579577.802000
209 209 1775579577.819000
208 209 1775579577.835000
207 207 1775579577.852000
206 207 1775579577.869000

STROKE 3
200 209 1775579578.146000
199 216 1775579578.168000
198 223 1775579578.185000
195 230 1775579578.203000
191 238 1775579578.219000
188 247 1775579578.235000
185 254 1775579578.252000
183 259 1775579578.269000
182 263 1775579578.286000
181 267 1775579578.302000
181 269 1775579578.319000
181 270 1775579578.335000
181 271 1775579578.352000
182 269 1775579578.386000

STROKE 4
226 214 1775579578.545000
225 219 1775579578.568000
224 225 1775579578.585000
221 233 1775579578.603000
218 242 1775579578.619000
216 250 1775579578.635000
214 258 1775579578.652000
213 265 1775579578.670000
213 271 1775579578.685000
213 275 1775579578.702000
214 279 1775579578.719000
217 282 1775579578.735000
221 284 1775579578.752000
228 285 1775579578.769000
235 285 1775579578.785000
241 285 1775579578.802000
248 285 1775579578.819000
253 285 1775579578.835000
258 285 1775579578.852000
262 283 1775579578.869000
264 282 1775579578.885000
265 280 1775579578.902000
265 278 1775579578.919000
264 274 1775579578.935000

STROKE 5
308 135 1775579579.179000
303 132 1775579579.337000
305 132 1775579579.404000
309 132 1775579579.420000
311 134 1775579579.436000
313 136 1775579579.453000
314 137 1775579579.469000
314 137 1775579579.486000
313 137 1775579579.503000

STROKE 6
290 207 1775579579.746000
288 202 1775579579.768000
288 198 1775579579.786000
285 194 1775579579.802000
283 192 1775579579.819000
282 190 1775579579.836000
282 189 1775579579.853000
283 189 1775579579.886000
285 189 1775579579.903000
287 189 1775579579.919000
288 189 1775579579.936000
289 189 1775579579.953000

