STROKE 1
123 161 1775798422.473000
121 151 1775798422.499000
121 144 1775798422.516000
121 136 1775798422.533000
123 129 1775798422.549000
127 124 1775798422.566000
133 121 1775798422.583000
139 121 1775798422.600000
143 122 1775798422.616000
146 126 1775798422.633000
147 132 1775798422.649000
148 137 1775798422.666000
148 142 1775798422.683000
148 145 1775798422.699000
148 147 1775798422.716000
148 148 1775798422.733000
148 145 1775798422.766000
148 140 1775798422.783000
153 133 1775798422.799000
159 128 1775798422.816000
167 125 1775798422.833000
174 125 1775798422.849000
179 125 1775798422.865000
182 126 1775798422.882000
183 133 1775798422.899000
183 139 1775798422.921000
183 144 1775798422.931000
179 149 1775798422.948000

STROKE 2
184 117 1775798423.122000
176 119 1775798423.165000
170 120 1775798423.182000
166 122 1775798423.199000
161 122 1775798423.215000
158 122 1775798423.232000
157 112 1775798423.249000
157 101 1775798423.265000
161 91 1775798423.282000
168 86 1775798423.299000
175 85 1775798423.315000
182 85 1775798423.332000
186 86 1775798423.348000
188 92 1775798423.365000
188 100 1775798423.381000
188 108 1775798423.398000
186 113 1775798423.415000

STROKE 3
181 151 1775798423.805000
176 154 1775798423.881000
176 164 1775798423.898000
176 172 1775798423.914000
176 179 1775798423.931000
176 185 1775798423.947000
176 188 1775798423.964000
176 189 1775798423.981000
178 189 1775798423.997000
182 189 1775798424.014000
189 187 1775798424.030000

STROKE 4
225 159 1775798424.222000
216 156 1775798424.263000
212 156 1775798424.280000
208 155 1775798424.297000
205 150 1775798424.313000
204 143 1775798424.330000
204 134 1775798424.347000
204 126 1775798424.363000
207 122 1775798424.380000
210 120 1775798424.396000
213 120 1775798424.413000
214 120 1775798424.430000
214 120 1775798424.446000
213 120 1775798424.480000
210 118 1775798424.497000
206 112 1775798424.513000
204 104 1775798424.530000
204 97 1775798424.546000
205 92 1775798424.563000
211 90 1775798424.579000
220 90 1775798424.596000
246 104 1775798424.613000

