STROKE 1
145 126 1775645750.487000
140 130 1775645750.528000
140 136 1775645750.545000
140 142 1775645750.562000
140 148 1775645750.578000
145 152 1775645750.595000
152 155 1775645750.611000
159 155 1775645750.628000
166 155 1775645750.645000
172 152 1775645750.661000
176 147 1775645750.678000
179 141 1775645750.695000
180 135 1775645750.711000
180 129 1775645750.728000
180 125 1775645750.744000
180 122 1775645750.761000
180 121 1775645750.777000

STROKE 2
221 137 1775645750.953000
220 138 1775645750.994000
220 144 1775645751.011000
217 151 1775645751.027000
214 158 1775645751.044000
211 163 1775645751.061000
206 165 1775645751.077000
202 166 1775645751.094000
197 166 1775645751.111000
194 161 1775645751.127000
193 155 1775645751.144000
193 148 1775645751.160000
195 142 1775645751.177000
201 137 1775645751.194000
208 134 1775645751.210000
214 133 1775645751.227000
218 133 1775645751.244000
220 133 1775645751.260000
220 136 1775645751.277000
220 140 1775645751.293000
220 144 1775645751.310000
220 149 1775645751.327000
220 153 1775645751.344000
219 156 1775645751.360000
218 156 1775645751.377000
218 153 1775645751.410000
221 146 1775645751.427000
225 138 1775645751.443000
230 131 1775645751.460000
238 125 1775645751.476000
245 121 1775645751.493000
251 121 1775645751.510000
254 121 1775645751.526000
256 128 1775645751.543000
256 137 1775645751.560000
256 145 1775645751.576000
255 154 1775645751.593000
253 158 1775645751.610000

STROKE 3
258 120 1775645751.801000
244 121 1775645751.843000
237 124 1775645751.860000
230 126 1775645751.876000
225 127 1775645751.893000
221 125 1775645751.910000
221 115 1775645751.926000
222 104 1775645751.943000
231 96 1775645751.960000
243 92 1775645751.976000
256 92 1775645751.993000
262 92 1775645752.009000

