STROKE 1
180 340 1775579096.620000
180 339 1775579096.785000
180 338 1775579096.801000
180 338 1775579096.810000
182 337 1775579096.820000
183 337 1775579096.831000
184 337 1775579096.841000
189 337 1775579096.851000
192 337 1775579096.861000
195 337 1775579096.871000
199 339 1775579096.880000
201 340 1775579096.891000
203 342 1775579096.901000
204 344 1775579096.910000
206 347 1775579096.920000
207 349 1775579096.931000
207 350 1775579096.940000
207 351 1775579096.950000
207 353 1775579096.960000
207 353 1775579096.970000
206 354 1775579096.980000
205 355 1775579096.990000
201 356 1775579097.000000
200 356 1775579097.010000
197 356 1775579097.020000
195 356 1775579097.030000
192 356 1775579097.040000
187 355 1775579097.050000
185 353 1775579097.060000
183 351 1775579097.070000
178 346 1775579097.080000
176 343 1775579097.090000
174 341 1775579097.100000
173 338 1775579097.110000
171 331 1775579097.120000
171 329 1775579097.130000
171 324 1775579097.140000
171 321 1775579097.150000
171 315 1775579097.160000
172 312 1775579097.170000
173 309 1775579097.180000
175 306 1775579097.190000
180 301 1775579097.200000
183 298 1775579097.210000
186 296 1775579097.220000
187 295 1775579097.230000
194 291 1775579097.240000
197 290 1775579097.250000
198 290 1775579097.260000
204 289 1775579097.270000
206 289 1775579097.280000
209 289 1775579097.290000
211 289 1775579097.300000
212 290 1775579097.310000
214 291 1775579097.320000

STROKE 2
243 351 1775579098.237000
243 350 1775579098.302000
243 347 1775579098.310000
243 344 1775579098.320000
243 341 1775579098.330000
243 338 1775579098.341000
243 333 1775579098.350000
243 330 1775579098.360000
243 327 1775579098.370000
243 322 1775579098.380000
246 313 1775579098.390000
247 310 1775579098.400000
249 308 1775579098.410000
251 304 1775579098.420000
254 302 1775579098.431000
256 301 1775579098.440000
257 300 1775579098.450000
259 299 1775579098.460000
263 296 1775579098.470000
265 296 1775579098.480000
267 296 1775579098.490000
270 296 1775579098.500000
275 296 1775579098.510000
277 296 1775579098.521000
280 296 1775579098.530000
283 297 1775579098.540000
290 303 1775579098.551000
293 306 1775579098.561000
297 310 1775579098.570000
300 315 1775579098.581000
305 324 1775579098.590000
305 325 1775579098.600000
307 329 1775579098.610000
308 334 1775579098.620000
309 341 1775579098.630000
309 344 1775579098.640000
309 347 1775579098.650000
309 350 1775579098.661000
308 356 1775579098.670000
307 359 1775579098.680000
306 362 1775579098.690000
305 364 1775579098.700000
302 368 1775579098.710000
301 370 1775579098.720000
300 371 1775579098.730000
298 373 1775579098.741000
295 375 1775579098.750000
293 376 1775579098.760000
292 376 1775579098.771000
290 376 1775579098.780000
285 377 1775579098.790000
283 377 1775579098.800000
281 377 1775579098.810000
278 377 1775579098.820000
273 376 1775579098.830000
270 376 1775579098.841000
267 375 1775579098.851000
264 373 1775579098.860000
259 370 1775579098.870000
257 367 1775579098.880000
255 365 1775579098.890000
253 362 1775579098.901000
250 358 1775579098.910000
248 356 1775579098.920000
247 353 1775579098.930000
246 351 1775579098.940000
244 347 1775579098.950000
243 345 1775579098.960000
242 344 1775579098.970000
242 342 1775579098.981000
241 340 1775579098.990000
241 339 1775579099.000000
240 338 1775579099.010000
240 337 1775579099.021000

STROKE 3
303 326 1775579099.779000
303 326 1775579099.884000
303 325 1775579099.892000
303 323 1775579099.901000
303 321 1775579099.910000
