STROKE 1
148 128 1775805437.366000
146 134 1775805437.476000
146 139 1775805437.492000
147 144 1775805437.509000
150 149 1775805437.525000
152 152 1775805437.542000
155 154 1775805437.558000
158 155 1775805437.576000
161 155 1775805437.591000
163 153 1775805437.608000
164 149 1775805437.625000
164 146 1775805437.641000
164 143 1775805437.658000
164 140 1775805437.675000
164 137 1775805437.691000
164 135 1775805437.708000
164 133 1775805437.725000
164 132 1775805437.741000
164 131 1775805437.758000
164 134 1775805437.842000
164 137 1775805437.858000
164 141 1775805437.875000
164 146 1775805437.891000
164 156 1775805437.908000
164 167 1775805437.925000
164 178 1775805437.941000
163 188 1775805437.958000
161 196 1775805437.974000
158 202 1775805437.991000
155 205 1775805438.007000
152 206 1775805438.024000
149 206 1775805438.041000
146 206 1775805438.057000
143 206 1775805438.074000
139 203 1775805438.091000
136 198 1775805438.107000
133 192 1775805438.124000
128 182 1775805438.141000
125 169 1775805438.157000
122 154 1775805438.174000
122 139 1775805438.190000
122 127 1775805438.207000
122 118 1775805438.224000
125 112 1775805438.240000
129 109 1775805438.257000
134 107 1775805438.274000
139 107 1775805438.290000
148 108 1775805438.307000

STROKE 2
162 141 1775805439.846000
166 134 1775805439.888000
167 132 1775805439.905000
170 131 1775805439.921000
172 130 1775805439.938000
174 130 1775805439.955000
176 130 1775805439.971000
178 131 1775805439.988000
179 134 1775805440.004000
179 137 1775805440.021000
179 140 1775805440.038000
179 142 1775805440.054000
179 145 1775805440.071000
179 147 1775805440.088000
179 148 1775805440.104000
179 149 1775805440.121000
179 153 1775805440.137000

STROKE 3
195 138 1775805440.461000
198 134 1775805440.719000
197 134 1775805440.736000
196 134 1775805440.753000
196 132 1775805440.769000
196 130 1775805440.786000
196 130 1775805440.802000
198 130 1775805440.819000

STROKE 4
199 163 1775805442.275000
201 159 1775805442.502000
201 160 1775805442.518000
201 160 1775805442.534000
200 160 1775805442.551000
199 160 1775805442.568000
199 159 1775805442.584000
199 159 1775805442.601000

