STROKE 1
168 161 1775892106.696000
174 158 1775892106.739000
174 163 1775892106.756000
175 168 1775892106.772000
175 172 1775892106.789000
175 175 1775892106.806000
171 175 1775892106.822000
165 175 1775892106.839000
160 172 1775892106.855000
157 167 1775892106.872000
157 160 1775892106.888000
157 153 1775892106.905000
161 148 1775892106.922000
168 146 1775892106.938000
177 145 1775892106.955000
182 145 1775892106.972000

STROKE 2
204 161 1775892107.262000
205 163 1775892107.322000
205 169 1775892107.338000
205 172 1775892107.355000
205 174 1775892107.356000
203 178 1775892107.371000
200 179 1775892107.388000
196 179 1775892107.404000
192 177 1775892107.421000
190 169 1775892107.438000
190 160 1775892107.454000
190 153 1775892107.471000
194 149 1775892107.488000
198 149 1775892107.504000
204 149 1775892107.521000
208 149 1775892107.537000
212 153 1775892107.554000
213 158 1775892107.571000
213 164 1775892107.587000
213 172 1775892107.604000
213 179 1775892107.621000
213 186 1775892107.637000
214 192 1775892107.654000
214 196 1775892107.671000
214 202 1775892107.687000

STROKE 3
196 196 1775892107.911000
207 189 1775892107.971000
211 193 1775892107.987000
214 197 1775892108.004000
214 203 1775892108.021000
214 209 1775892108.037000
211 214 1775892108.053000
205 217 1775892108.070000
198 218 1775892108.087000
193 218 1775892108.103000
189 218 1775892108.120000
187 212 1775892108.137000
187 205 1775892108.153000
191 200 1775892108.170000

STROKE 4
224 147 1775892108.923000
229 144 1775892109.169000
229 146 1775892109.185000
228 147 1775892109.202000
227 147 1775892109.219000
227 147 1775892109.235000

STROKE 5
229 175 1775892109.576000
229 167 1775892109.818000
229 168 1775892109.834000
229 168 1775892109.851000
228 168 1775892109.868000
228 168 1775892109.885000
228 167 1775892109.901000

