STROKE 1
116 171 1775890643.108000
108 171 1775890643.216000
104 165 1775890643.233000
101 158 1775890643.249000
100 151 1775890643.266000
100 145 1775890643.282000
102 141 1775890643.299000
106 137 1775890643.315000
111 136 1775890643.332000
115 136 1775890643.349000
119 136 1775890643.365000
123 136 1775890643.382000
126 139 1775890643.398000
129 141 1775890643.415000
130 144 1775890643.432000
131 147 1775890643.448000
131 151 1775890643.465000
131 155 1775890643.481000
130 159 1775890643.498000
127 164 1775890643.515000
124 167 1775890643.531000
121 170 1775890643.548000
118 172 1775890643.565000
116 173 1775890643.581000
115 173 1775890643.598000

STROKE 2
159 183 1775890645.020000
158 174 1775890645.080000
157 171 1775890645.096000
155 167 1775890645.113000
153 162 1775890645.129000
151 157 1775890645.146000
150 152 1775890645.162000
150 148 1775890645.179000
150 144 1775890645.196000
152 142 1775890645.212000
155 141 1775890645.229000
158 141 1775890645.246000
161 141 1775890645.262000
163 141 1775890645.279000
164 143 1775890645.295000
166 146 1775890645.312000
167 149 1775890645.329000
169 153 1775890645.345000
170 157 1775890645.362000
171 161 1775890645.379000
172 164 1775890645.395000
172 167 1775890645.412000
172 168 1775890645.428000
172 168 1775890645.445000
172 164 1775890645.479000
173 158 1775890645.495000
174 152 1775890645.512000
177 147 1775890645.528000
182 142 1775890645.545000
189 138 1775890645.562000
195 137 1775890645.578000
199 137 1775890645.595000
202 137 1775890645.612000
202 141 1775890645.628000
202 145 1775890645.645000
202 150 1775890645.661000
202 155 1775890645.678000
202 159 1775890645.695000
202 163 1775890645.711000
202 166 1775890645.728000
202 169 1775890645.745000
202 172 1775890645.761000

STROKE 3
193 138 1775890647.352000
187 136 1775890647.443000
185 136 1775890647.444000
181 134 1775890647.459000
178 129 1775890647.475000
177 123 1775890647.493000
177 116 1775890647.509000
177 109 1775890647.525000
182 104 1775890647.542000
188 101 1775890647.559000
194 101 1775890647.575000
205 105 1775890647.592000

