STROKE 1
171 155 1775645254.714000
168 158 1775645254.758000
164 163 1775645254.775000
159 167 1775645254.792000
154 170 1775645254.808000
148 170 1775645254.825000
143 167 1775645254.841000
140 159 1775645254.858000
140 152 1775645254.875000
140 146 1775645254.891000
142 142 1775645254.908000
148 139 1775645254.925000
153 138 1775645254.941000
157 138 1775645254.958000
160 138 1775645254.974000
161 141 1775645254.991000
161 147 1775645255.008000
161 154 1775645255.025000
161 162 1775645255.041000
161 168 1775645255.058000
159 171 1775645255.074000
158 172 1775645255.091000
158 172 1775645255.108000
158 167 1775645255.124000
159 158 1775645255.141000
165 149 1775645255.158000
171 142 1775645255.175000
178 137 1775645255.191000
184 134 1775645255.208000
190 133 1775645255.224000
194 133 1775645255.241000
195 136 1775645255.257000
196 140 1775645255.274000
196 145 1775645255.291000
196 150 1775645255.307000
194 156 1775645255.324000
190 161 1775645255.341000
186 165 1775645255.357000
180 167 1775645255.374000
175 167 1775645255.391000
170 167 1775645255.407000
167 166 1775645255.424000
166 165 1775645255.441000

STROKE 2
239 170 1775645255.665000
229 170 1775645255.690000
223 170 1775645255.707000
219 170 1775645255.723000
214 169 1775645255.740000
212 162 1775645255.757000
211 153 1775645255.774000
211 144 1775645255.790000
211 138 1775645255.807000
214 135 1775645255.823000
219 134 1775645255.840000
223 134 1775645255.857000
226 134 1775645255.873000
227 134 1775645255.890000
226 134 1775645255.923000
220 132 1775645255.940000
213 128 1775645255.957000
207 123 1775645255.973000
204 118 1775645255.990000
203 114 1775645256.007000
205 111 1775645256.023000
214 111 1775645256.040000
228 111 1775645256.057000
251 122 1775645256.073000

