STROKE 1
137 164 1775710570.148000
144 163 1775710570.225000
146 166 1775710570.241000
148 169 1775710570.242000
150 173 1775710570.258000
150 176 1775710570.274000
150 177 1775710570.291000
147 177 1775710570.308000
141 177 1775710570.324000
135 175 1775710570.341000
130 171 1775710570.358000
127 164 1775710570.374000
127 157 1775710570.391000
128 151 1775710570.407000
135 147 1775710570.424000
145 147 1775710570.440000
151 147 1775710570.457000

STROKE 2
186 160 1775710570.630000
186 160 1775710570.691000
186 164 1775710570.707000
186 165 1775710570.723000
186 167 1775710570.724000
186 170 1775710570.740000
184 172 1775710570.757000
181 174 1775710570.773000
176 174 1775710570.790000
171 174 1775710570.807000
167 170 1775710570.823000
166 165 1775710570.840000
166 159 1775710570.857000
166 153 1775710570.873000
173 149 1775710570.890000
180 148 1775710570.906000
186 147 1775710570.923000
190 147 1775710570.940000
192 147 1775710570.956000
193 150 1775710570.973000
194 155 1775710570.989000
194 163 1775710571.006000
194 172 1775710571.023000
194 179 1775710571.039000
195 187 1775710571.056000
196 194 1775710571.073000
196 198 1775710571.089000
197 201 1775710571.106000
198 203 1775710571.123000

STROKE 3
182 187 1775710571.246000
182 190 1775710571.307000
182 197 1775710571.323000
182 204 1775710571.340000
182 210 1775710571.356000
182 214 1775710571.372000
182 218 1775710571.389000
182 220 1775710571.405000
178 222 1775710571.422000
174 223 1775710571.439000
171 224 1775710571.455000

STROKE 4
165 207 1775710571.662000
165 205 1775710572.005000

