STROKE 1
211 172 1775638367.817000
203 177 1775638367.859000
196 177 1775638367.876000
189 177 1775638367.893000
181 175 1775638367.910000
175 168 1775638367.926000
170 159 1775638367.943000
169 151 1775638367.959000
169 144 1775638367.976000
171 138 1775638367.993000
177 134 1775638368.009000
184 133 1775638368.026000
191 133 1775638368.043000
196 133 1775638368.059000
200 138 1775638368.076000
202 143 1775638368.092000
203 149 1775638368.109000
203 154 1775638368.126000
203 160 1775638368.142000
203 165 1775638368.159000
203 169 1775638368.176000
201 171 1775638368.192000
199 173 1775638368.209000
198 174 1775638368.226000

