STROKE 1
203 125 1775646119.484000
193 119 1775646119.511000
189 119 1775646119.528000
184 121 1775646119.545000
182 124 1775646119.561000
181 126 1775646119.578000
182 129 1775646119.595000
189 134 1775646119.611000
197 139 1775646119.628000
204 145 1775646119.645000
208 151 1775646119.661000
209 157 1775646119.678000
208 162 1775646119.695000
202 164 1775646119.711000
196 164 1775646119.728000
190 164 1775646119.745000
185 161 1775646119.761000
181 158 1775646119.778000
180 156 1775646119.795000
180 154 1775646119.811000
180 153 1775646119.828000
183 152 1775646119.844000
188 152 1775646119.861000
192 152 1775646119.878000
195 155 1775646119.894000
196 160 1775646119.911000
198 168 1775646119.928000
198 177 1775646119.944000
200 187 1775646119.961000
201 196 1775646119.977000
202 203 1775646119.994000
204 210 1775646120.011000
205 214 1775646120.027000
206 217 1775646120.044000
209 219 1775646120.061000

