STROKE 1
163 137 1775579817.176000
156 140 1775579817.236000
156 145 1775579817.253000
156 151 1775579817.270000
157 157 1775579817.286000
159 163 1775579817.303000
162 166 1775579817.319000
166 170 1775579817.336000
170 172 1775579817.353000
174 174 1775579817.369000
178 176 1775579817.386000
182 177 1775579817.402000
188 177 1775579817.419000
193 177 1775579817.435000
198 177 1775579817.452000
203 173 1775579817.469000
205 169 1775579817.485000
207 164 1775579817.502000
208 158 1775579817.519000
209 153 1775579817.535000
210 149 1775579817.552000
210 145 1775579817.569000
210 141 1775579817.585000
210 138 1775579817.602000
209 135 1775579817.619000
208 134 1775579817.635000
207 133 1775579817.652000
207 133 1775579817.668000
209 132 1775579817.685000

STROKE 2
181 95 1775579818.042000
184 97 1775579818.067000
191 101 1775579818.084000
200 107 1775579818.101000
211 113 1775579818.118000
218 116 1775579818.134000

