STROKE 1
155 116 1775906931.051000
166 114 1775906931.092000
168 119 1775906931.109000
170 125 1775906931.125000
170 130 1775906931.143000
169 133 1775906931.159000
164 133 1775906931.176000
158 133 1775906931.193000
152 131 1775906931.209000
149 126 1775906931.226000
146 122 1775906931.242000
146 118 1775906931.259000
146 113 1775906931.275000
150 110 1775906931.292000
157 109 1775906931.308000
164 108 1775906931.325000
170 108 1775906931.342000
174 108 1775906931.359000
176 110 1775906931.375000
177 115 1775906931.392000
178 120 1775906931.408000
178 127 1775906931.425000
178 137 1775906931.442000
178 146 1775906931.458000
178 155 1775906931.475000
178 163 1775906931.492000
178 169 1775906931.508000
178 173 1775906931.525000
179 174 1775906931.541000
180 175 1775906931.558000

STROKE 2
152 146 1775906931.767000
152 150 1775906931.825000
152 156 1775906931.841000
152 165 1775906931.858000
154 173 1775906931.875000
154 180 1775906931.891000
155 187 1775906931.908000
155 191 1775906931.925000
154 194 1775906931.941000
150 195 1775906931.958000
144 195 1775906931.975000

STROKE 3
166 152 1775906932.366000
165 151 1775906932.424000
165 157 1775906932.440000
165 161 1775906932.457000
165 165 1775906932.458000
166 172 1775906932.474000
167 178 1775906932.491000
169 183 1775906932.507000
171 187 1775906932.524000
173 189 1775906932.541000
178 189 1775906932.557000
184 189 1775906932.573000
189 189 1775906932.590000

