STROKE 1
118 117 1775798459.500000
126 113 1775798459.543000
133 116 1775798459.560000
140 121 1775798459.577000
144 129 1775798459.594000
145 139 1775798459.610000
145 146 1775798459.627000
142 152 1775798459.644000
135 157 1775798459.660000
128 159 1775798459.677000
121 159 1775798459.693000
116 159 1775798459.710000
113 158 1775798459.727000
112 156 1775798459.743000
112 155 1775798459.760000

STROKE 2
174 112 1775798459.933000
181 115 1775798459.993000
184 123 1775798460.010000
185 133 1775798460.026000
185 142 1775798460.043000
181 149 1775798460.060000
175 154 1775798460.076000
168 157 1775798460.093000
161 157 1775798460.109000
155 157 1775798460.126000
149 156 1775798460.143000
146 154 1775798460.159000
144 152 1775798460.176000
143 151 1775798460.193000

STROKE 3
232 146 1775798460.432000
225 151 1775798460.458000
219 156 1775798460.475000
212 160 1775798460.492000
205 162 1775798460.509000
199 163 1775798460.525000
195 161 1775798460.542000
191 153 1775798460.558000
190 144 1775798460.575000
190 137 1775798460.592000
192 131 1775798460.608000
198 126 1775798460.625000
208 124 1775798460.642000
216 124 1775798460.658000
222 124 1775798460.675000
225 126 1775798460.692000
226 131 1775798460.708000
226 137 1775798460.725000
226 143 1775798460.742000
226 149 1775798460.758000
222 154 1775798460.775000

STROKE 4
232 144 1775798460.982000
234 133 1775798460.996000
234 124 1775798461.008000
237 119 1775798461.024000
242 116 1775798461.041000
246 116 1775798461.058000
253 116 1775798461.074000
259 117 1775798461.091000
265 124 1775798461.108000
268 133 1775798461.124000
268 144 1775798461.141000
268 154 1775798461.158000
267 161 1775798461.174000
265 166 1775798461.191000
260 169 1775798461.208000

STROKE 5
256 120 1775798461.381000
250 118 1775798461.407000
244 118 1775798461.424000
238 118 1775798461.441000
232 114 1775798461.457000
228 108 1775798461.474000
227 99 1775798461.490000
227 91 1775798461.507000
234 85 1775798461.524000
245 84 1775798461.540000
273 85 1775798461.557000
291 92 1775798461.574000

