STROKE 1
224 366 1775578911.484000
224 361 1775578911.608000
224 357 1775578911.620000
224 354 1775578911.630000
225 347 1775578911.640000
226 345 1775578911.650000
227 343 1775578911.660000
228 341 1775578911.670000
232 339 1775578911.680000
235 337 1775578911.690000
240 336 1775578911.700000
244 335 1775578911.710000
254 335 1775578911.720000
260 335 1775578911.730000
266 335 1775578911.740000
270 336 1775578911.750000
280 341 1775578911.760000
282 342 1775578911.770000
285 345 1775578911.780000
288 348 1775578911.790000
292 352 1775578911.800000
293 354 1775578911.810000
295 358 1775578911.820000
295 360 1775578911.830000
296 366 1775578911.840000
296 370 1775578911.850000
296 373 1775578911.859000
296 377 1775578911.870000
296 382 1775578911.880000
296 388 1775578911.890000
295 389 1775578911.900000
294 392 1775578911.910000
293 398 1775578911.920000
292 400 1775578911.929000
290 403 1775578911.940000
289 405 1775578911.950000
286 408 1775578911.960000
284 410 1775578911.970000
282 411 1775578911.980000
281 413 1775578911.990000
275 415 1775578912.000000
272 415 1775578912.010000
269 415 1775578912.019000
265 415 1775578912.030000
257 415 1775578912.040000
255 414 1775578912.050000
252 413 1775578912.059000
247 410 1775578912.070000
241 406 1775578912.080000
240 405 1775578912.090000
238 403 1775578912.100000
233 399 1775578912.110000
232 397 1775578912.120000
231 395 1775578912.130000
229 394 1775578912.140000
228 392 1775578912.150000
227 389 1775578912.160000
227 388 1775578912.170000
226 387 1775578912.180000
226 386 1775578912.190000
225 383 1775578912.200000
224 383 1775578912.210000
224 382 1775578912.220000
223 380 1775578912.230000
223 379 1775578912.240000
222 378 1775578912.250000
222 377 1775578912.260000
221 375 1775578912.270000
221 373 1775578912.280000
221 372 1775578912.290000
220 371 1775578912.300000
220 368 1775578912.310000
220 367 1775578912.320000
220 365 1775578912.329000
220 364 1775578912.340000
220 361 1775578912.350000
220 361 1775578912.360000
221 360 1775578912.370000
221 359 1775578912.380000
222 358 1775578912.390000
222 358 1775578912.400000
222 358 1775578912.410000
223 357 1775578912.419000
223 356 1775578912.430000

STROKE 2
291 356 1775578913.337000
291 356 1775578913.468000
291 355 1775578913.480000
291 354 1775578913.489000
291 351 1775578913.500000
292 349 1775578913.510000
293 348 1775578913.520000
295 346 1775578913.530000
297 343 1775578913.539000
304 340 1775578913.550000
308 340 1775578913.559000
312 340 1775578913.570000
322 340 1775578913.580000
326 340 1775578913.590000
329 342 1775578913.600000
333 344 1775578913.610000
338 348 1775578913.620000
340 351 1775578913.630000
343 355 1775578913.639000
344 357 1775578913.650000
347 362 1775578913.660000
348 367 1775578913.670000
348 371 1775578913.680000
349 374 1775578913.690000
349 381 1775578913.700000
349 385 1775578913.710000
349 387 1775578913.719000
349 390 1775578913.730000
348 395 1775578913.740000
347 398 1775578913.750000
346 400 1775578913.760000
345 402 1775578913.770000
343 406 1775578913.780000
343 407 1775578913.790000
342 408 1775578913.800000
341 410 1775578913.810000
340 412 1775578913.820000
340 413 1775578913.830000
339 414 1775578913.839000
339 415 1775578913.850000
337 416 1775578913.860000
337 417 1775578913.870000
336 417 1775578913.880000
335 418 1775578913.890000

STROKE 3
345 350 1775578914.503000
345 350 1775578914.643000
345 349 1775578914.650000
345 348 1775578914.660000
345 347 1775578914.670000
345 346 1775578914.680000
345 344 1775578914.690000
346 342 1775578914.700000
348 341 1775578914.710000
349 340 1775578914.720000
354 338 1775578914.730000
355 338 1775578914.739000
357 338 1775578914.750000
361 338 1775578914.760000
366 338 1775578914.770000
369 338 1775578914.780000
374 338 1775578914.790000
376 338 1775578914.800000
383 340 1775578914.810000
386 341 1775578914.820000
388 343 1775578914.830000
391 344 1775578914.840000
395 348 1775578914.850000
399 351 1775578914.860000
400 353 1775578914.870000
401 355 1775578914.880000
403 360 1775578914.890000
404 362 1775578914.900000
405 365 1775578914.910000
405 367 1775578914.920000
406 373 1775578914.929000
406 376 1775578914.940000
406 378 1775578914.949000
406 382 1775578914.960000
406 387 1775578914.970000
406 390 1775578914.980000
406 393 1775578914.990000
406 396 1775578915.000000
406 401 1775578915.010000
406 403 1775578915.020000
406 404 1775578915.030000
406 406 1775578915.040000
406 409 1775578915.050000
405 411 1775578915.060000
405 412 1775578915.070000
404 413 1775578915.080000
404 416 1775578915.090000
403 416 1775578915.100000
403 417 1775578915.110000
403 418 1775578915.120000
402 419 1775578915.130000
401 420 1775578915.140000
401 421 1775578915.150000
400 421 1775578915.160000
398 423 1775578915.170000
397 424 1775578915.180000
395 424 1775578915.190000
395 425 1775578915.200000
392 425 1775578915.210000
391 425 1775578915.220000

