STROKE 1
137 151 1775579499.442000
142 144 1775579499.503000
149 144 1775579499.519000
154 145 1775579499.536000
160 147 1775579499.553000
165 150 1775579499.569000
167 153 1775579499.586000
168 155 1775579499.602000
168 157 1775579499.619000
166 159 1775579499.636000
161 161 1775579499.652000
155 162 1775579499.669000
149 162 1775579499.685000
143 162 1775579499.702000
138 159 1775579499.719000
134 156 1775579499.735000
130 151 1775579499.752000
129 146 1775579499.768000
128 140 1775579499.785000
128 133 1775579499.802000
133 127 1775579499.818000
140 121 1775579499.835000
147 118 1775579499.852000
153 115 1775579499.868000
159 114 1775579499.885000
164 114 1775579499.902000
168 114 1775579499.918000
172 114 1775579499.935000
173 114 1775579499.952000

STROKE 2
231 135 1775579500.275000
226 148 1775579500.318000
223 154 1775579500.334000
220 158 1775579500.351000
215 162 1775579500.368000
211 162 1775579500.385000
205 162 1775579500.401000
200 159 1775579500.418000
196 153 1775579500.435000
194 146 1775579500.451000
194 139 1775579500.468000
194 133 1775579500.484000
195 127 1775579500.501000
200 123 1775579500.517000
204 120 1775579500.534000
210 118 1775579500.551000
214 118 1775579500.567000
219 118 1775579500.584000
222 118 1775579500.601000
225 121 1775579500.617000
227 126 1775579500.634000
228 131 1775579500.651000
229 136 1775579500.667000
229 140 1775579500.684000
229 144 1775579500.700000
229 147 1775579500.717000
229 151 1775579500.734000
229 153 1775579500.750000

STROKE 3
235 148 1775579500.924000
234 136 1775579500.967000
235 133 1775579500.984000
239 130 1775579501.000000
244 128 1775579501.017000
250 127 1775579501.033000
256 127 1775579501.050000
262 127 1775579501.067000
266 129 1775579501.083000
268 134 1775579501.100000
270 139 1775579501.117000
271 144 1775579501.133000
271 148 1775579501.150000
271 152 1775579501.166000
271 155 1775579501.183000
271 156 1775579501.200000

STROKE 4
267 142 1775579501.356000
268 132 1775579501.382000
269 126 1775579501.399000
274 122 1775579501.416000
278 118 1775579501.432000
284 115 1775579501.449000
290 114 1775579501.466000
296 114 1775579501.483000
301 114 1775579501.499000
305 116 1775579501.516000
307 120 1775579501.532000
308 124 1775579501.549000
308 129 1775579501.566000
308 134 1775579501.582000
308 139 1775579501.599000
308 142 1775579501.616000
308 144 1775579501.632000

STROKE 5
287 180 1775579501.939000
289 183 1775579502.049000
288 186 1775579502.066000
284 187 1775579502.082000
281 187 1775579502.098000
278 187 1775579502.115000
276 187 1775579502.132000
276 185 1775579502.148000
276 181 1775579502.165000

