STROKE 1
146 171 1775645019.542000
141 163 1775645019.584000
141 157 1775645019.601000
141 151 1775645019.618000
141 145 1775645019.634000
144 139 1775645019.651000
147 135 1775645019.668000
151 133 1775645019.684000
154 132 1775645019.701000
158 132 1775645019.718000
160 133 1775645019.734000
163 135 1775645019.751000
165 140 1775645019.767000
166 145 1775645019.784000
166 149 1775645019.801000
167 153 1775645019.817000
167 156 1775645019.834000
167 157 1775645019.850000
168 157 1775645019.867000
169 155 1775645019.884000
171 147 1775645019.901000
174 139 1775645019.917000
178 133 1775645019.934000
182 129 1775645019.950000
186 129 1775645019.967000
189 129 1775645019.984000
191 131 1775645020.000000
192 137 1775645020.017000
192 144 1775645020.034000
193 153 1775645020.050000
193 163 1775645020.067000
193 174 1775645020.084000
192 185 1775645020.100000
188 196 1775645020.117000
184 206 1775645020.133000
179 214 1775645020.150000
173 218 1775645020.167000
167 221 1775645020.183000
160 221 1775645020.200000
153 221 1775645020.217000
144 219 1775645020.233000
136 212 1775645020.250000
130 200 1775645020.267000
127 179 1775645020.283000
127 157 1775645020.300000
128 140 1775645020.316000
133 126 1775645020.333000
139 117 1775645020.350000
147 113 1775645020.367000
157 112 1775645020.383000
176 112 1775645020.400000

STROKE 2
189 154 1775645020.607000
192 142 1775645020.633000
196 138 1775645020.650000
203 137 1775645020.666000
209 136 1775645020.683000
215 136 1775645020.699000
219 137 1775645020.716000
220 142 1775645020.733000
220 148 1775645020.749000
220 153 1775645020.766000
220 158 1775645020.782000
220 162 1775645020.799000
220 164 1775645020.816000
220 166 1775645020.832000
219 166 1775645020.849000

STROKE 3
237 145 1775645021.007000
231 142 1775645021.149000
231 138 1775645021.166000
233 134 1775645021.182000
235 133 1775645021.199000

STROKE 4
243 163 1775645021.357000
243 163 1775645021.466000
243 164 1775645021.482000
243 165 1775645021.499000
243 166 1775645021.515000
242 166 1775645021.532000
242 165 1775645021.565000
242 165 1775645021.582000

