STROKE 1
96 159 1775908506.243000
100 150 1775908506.301000
104 150 1775908506.318000
108 152 1775908506.334000
110 158 1775908506.351000
110 163 1775908506.368000
110 168 1775908506.384000
109 170 1775908506.401000
106 171 1775908506.418000
102 171 1775908506.434000
97 169 1775908506.451000
94 164 1775908506.467000
93 156 1775908506.484000
93 149 1775908506.500000
96 142 1775908506.517000
102 137 1775908506.534000
110 134 1775908506.550000
118 134 1775908506.567000

STROKE 2
131 146 1775908506.792000
141 136 1775908506.833000
146 136 1775908506.850000
151 138 1775908506.867000
155 142 1775908506.884000
156 148 1775908506.900000
156 154 1775908506.917000
155 160 1775908506.933000
151 164 1775908506.950000
147 166 1775908506.966000
142 166 1775908506.983000
137 166 1775908507.000000
133 164 1775908507.017000
131 160 1775908507.033000
130 155 1775908507.049000
130 151 1775908507.066000
131 149 1775908507.083000
136 148 1775908507.099000
141 148 1775908507.116000
143 148 1775908507.133000
144 149 1775908507.149000
144 153 1775908507.166000
144 157 1775908507.183000
144 162 1775908507.199000
142 165 1775908507.216000

STROKE 3
155 159 1775908507.441000
155 148 1775908507.466000
158 142 1775908507.482000
164 138 1775908507.499000
171 137 1775908507.516000
178 137 1775908507.532000
183 138 1775908507.549000
186 143 1775908507.566000
187 149 1775908507.582000
187 157 1775908507.599000
187 165 1775908507.616000

STROKE 4
218 158 1775908507.791000
210 154 1775908507.832000
206 154 1775908507.848000
202 153 1775908507.865000
199 150 1775908507.882000
198 145 1775908507.899000
198 140 1775908507.915000
201 136 1775908507.932000
205 134 1775908507.948000
209 134 1775908507.965000
211 134 1775908507.982000
210 134 1775908508.015000
203 134 1775908508.032000
197 130 1775908508.048000
193 124 1775908508.065000
192 117 1775908508.081000
194 110 1775908508.098000
202 105 1775908508.115000
213 103 1775908508.131000
225 103 1775908508.148000
230 105 1775908508.164000

STROKE 5
212 182 1775908508.407000
211 177 1775908508.581000
211 177 1775908508.598000
209 178 1775908508.615000
208 178 1775908508.631000
208 178 1775908508.648000
208 177 1775908508.664000
210 176 1775908508.681000

