STROKE 1
145 157 1775637513.491000
137 145 1775637513.517000
136 139 1775637513.534000
136 131 1775637513.550000
136 125 1775637513.567000
139 119 1775637513.583000
147 117 1775637513.600000
155 116 1775637513.617000
164 116 1775637513.633000
171 120 1775637513.650000
176 127 1775637513.667000
180 134 1775637513.683000
183 141 1775637513.700000
188 146 1775637513.716000
192 151 1775637513.733000
198 155 1775637513.750000
204 157 1775637513.766000
210 158 1775637513.783000
215 158 1775637513.800000
220 157 1775637513.816000
224 152 1775637513.833000
226 147 1775637513.849000
228 142 1775637513.866000
229 137 1775637513.883000
229 131 1775637513.899000
229 125 1775637513.916000
227 121 1775637513.933000
222 118 1775637513.949000
217 117 1775637513.966000
214 117 1775637513.983000
214 117 1775637513.999000

