STROKE 1
122 119 1775581007.438000
119 128 1775581007.481000
123 134 1775581007.497000
128 141 1775581007.514000
133 147 1775581007.531000
139 149 1775581007.548000
143 149 1775581007.564000

STROKE 2
176 117 1775581007.738000
175 126 1775581007.780000
175 133 1775581007.797000
175 139 1775581007.814000
171 144 1775581007.830000
165 149 1775581007.847000
157 152 1775581007.864000
150 154 1775581007.880000
144 154 1775581007.897000
140 153 1775581007.914000
137 148 1775581007.930000
135 143 1775581007.947000
134 140 1775581007.964000
134 139 1775581007.980000
136 139 1775581007.997000
144 139 1775581008.013000
156 139 1775581008.030000
162 139 1775581008.047000

STROKE 3
198 111 1775581008.204000
198 123 1775581008.246000
199 132 1775581008.263000
201 142 1775581008.279000
201 155 1775581008.296000
201 167 1775581008.313000
200 179 1775581008.329000
195 188 1775581008.346000
189 195 1775581008.363000
185 198 1775581008.379000
180 200 1775581008.396000
176 200 1775581008.413000
172 199 1775581008.429000
168 194 1775581008.446000
166 183 1775581008.463000
166 165 1775581008.479000

STROKE 4
195 116 1775581008.653000
186 119 1775581008.696000
181 119 1775581008.712000
176 119 1775581008.729000
171 118 1775581008.746000
166 114 1775581008.762000
164 109 1775581008.779000
164 102 1775581008.795000
165 97 1775581008.812000
171 94 1775581008.829000
179 92 1775581008.845000
186 92 1775581008.862000
191 92 1775581008.879000
195 92 1775581008.895000
197 96 1775581008.912000
198 100 1775581008.929000
199 103 1775581008.945000
199 107 1775581008.962000
200 111 1775581008.979000
200 115 1775581008.996000
201 119 1775581009.013000
201 124 1775581009.029000
202 129 1775581009.045000
202 136 1775581009.062000
202 143 1775581009.078000
203 151 1775581009.095000
204 159 1775581009.112000
204 167 1775581009.128000
204 174 1775581009.145000
205 179 1775581009.162000
206 184 1775581009.178000
207 186 1775581009.195000
211 186 1775581009.211000
220 184 1775581009.228000
233 174 1775581009.245000
240 168 1775581009.261000

STROKE 5
241 118 1775581010.101000
229 112 1775581010.294000
235 112 1775581010.310000
243 114 1775581010.327000
247 116 1775581010.343000

STROKE 6
233 145 1775581011.150000
234 141 1775581011.392000
232 141 1775581011.408000
230 141 1775581011.425000
229 141 1775581011.442000
230 141 1775581011.475000
237 141 1775581011.492000

