STROKE 1
150 197 1775892228.064000
151 182 1775892228.091000
152 174 1775892228.108000
156 169 1775892228.125000
163 167 1775892228.142000
170 166 1775892228.158000
177 166 1775892228.175000
184 166 1775892228.191000
188 169 1775892228.208000
189 172 1775892228.225000
189 177 1775892228.241000
189 181 1775892228.258000
189 186 1775892228.275000
189 191 1775892228.291000
188 194 1775892228.308000

STROKE 2
164 143 1775892228.516000
164 130 1775892228.530000
166 125 1775892228.541000
171 124 1775892228.557000
179 124 1775892228.574000
190 124 1775892228.591000
200 124 1775892228.607000
208 126 1775892228.624000
212 130 1775892228.641000
213 135 1775892228.657000
213 141 1775892228.674000
213 149 1775892228.691000
213 160 1775892228.707000
212 171 1775892228.724000
212 183 1775892228.740000
212 194 1775892228.757000
212 202 1775892228.774000
212 208 1775892228.790000
212 211 1775892228.807000
212 214 1775892228.824000

