STROKE 1
227 365 1775578701.805000
227 365 1775578701.929000
227 362 1775578701.940000
228 360 1775578701.950000
230 358 1775578701.959000
232 357 1775578701.970000
239 355 1775578701.980000
242 355 1775578701.989000
249 355 1775578702.000000
255 355 1775578702.010000
267 355 1775578702.030000
278 357 1775578702.040000
283 360 1775578702.049000
287 363 1775578702.060000
290 367 1775578702.070000
296 376 1775578702.080000
300 382 1775578702.089000
302 388 1775578702.099000
304 396 1775578702.109000
306 412 1775578702.120000
307 420 1775578702.130000
308 426 1775578702.140000
308 433 1775578702.150000
308 443 1775578702.160000
306 447 1775578702.170000
304 450 1775578702.180000
302 454 1775578702.190000
297 460 1775578702.200000
294 463 1775578702.210000
293 465 1775578702.220000
287 468 1775578702.230000
282 472 1775578702.240000
279 475 1775578702.250000
275 476 1775578702.259000
271 477 1775578702.270000
263 478 1775578702.280000
259 479 1775578702.291000
257 479 1775578702.300000
254 479 1775578702.310000
248 479 1775578702.320000
245 479 1775578702.330000
243 479 1775578702.340000
241 478 1775578702.350000
237 475 1775578702.360000
235 473 1775578702.371000
233 471 1775578702.380000
231 468 1775578702.390000
228 464 1775578702.400000
227 461 1775578702.410000
226 458 1775578702.420000
225 457 1775578702.430000
224 455 1775578702.440000
224 453 1775578702.450000
224 453 1775578702.460000

STROKE 2
337 371 1775578703.259000
338 371 1775578703.413000
341 371 1775578703.420000
343 371 1775578703.430000
347 371 1775578703.440000
349 371 1775578703.450000
351 371 1775578703.460000
360 371 1775578703.470000
364 371 1775578703.480000
370 372 1775578703.489000
375 375 1775578703.500000
384 381 1775578703.510000
387 383 1775578703.520000
391 387 1775578703.530000
395 390 1775578703.540000
400 397 1775578703.550000
403 401 1775578703.559000
405 405 1775578703.570000
407 409 1775578703.580000
410 418 1775578703.590000
411 423 1775578703.600000
411 427 1775578703.609000
412 429 1775578703.620000
414 438 1775578703.630000
414 444 1775578703.640000
414 448 1775578703.650000
414 451 1775578703.660000
414 460 1775578703.670000
414 462 1775578703.680000
412 467 1775578703.689000
411 469 1775578703.700000
408 476 1775578703.710000
406 477 1775578703.720000
404 480 1775578703.730000
401 482 1775578703.740000
395 484 1775578703.750000
392 485 1775578703.760000
390 486 1775578703.769000
387 486 1775578703.780000
379 488 1775578703.790000
378 488 1775578703.800000
375 489 1775578703.810000
372 489 1775578703.820000
366 489 1775578703.830000
363 489 1775578703.840000
360 489 1775578703.850000
358 489 1775578703.860000
352 489 1775578703.870000
350 489 1775578703.880000
348 489 1775578703.890000
347 489 1775578703.900000
343 488 1775578703.910000
341 488 1775578703.920000
340 488 1775578703.930000
337 487 1775578703.940000
335 487 1775578703.950000
333 487 1775578703.960000
332 487 1775578703.970000
331 486 1775578703.980000
327 485 1775578703.989000
325 485 1775578703.999000
324 485 1775578704.010000
321 484 1775578704.020000
320 483 1775578704.030000
318 483 1775578704.040000
317 483 1775578704.050000
315 482 1775578704.060000
315 481 1775578704.070000
314 481 1775578704.079000
313 481 1775578704.090000
311 480 1775578704.100000
311 480 1775578704.110000
309 479 1775578704.120000
309 479 1775578704.130000
307 478 1775578704.140000
307 477 1775578704.150000
306 477 1775578704.160000
305 476 1775578704.170000
303 475 1775578704.180000
303 475 1775578704.190000
301 474 1775578704.200000
301 473 1775578704.209000
299 472 1775578704.220000
298 472 1775578704.230000
298 471 1775578704.240000
298 471 1775578704.249000
297 471 1775578704.260000
297 470 1775578704.270000
297 470 1775578704.324000
297 470 1775578704.355000
297 469 1775578704.363000
297 468 1775578704.371000
296 468 1775578704.380000
296 466 1775578704.390000
295 465 1775578704.400000
295 464 1775578704.409000
294 462 1775578704.420000
293 461 1775578704.430000
293 461 1775578704.440000
293 461 1775578704.450000
293 460 1775578704.460000
293 460 1775578704.470000

