STROKE 1
125 129 1775908496.158000
133 120 1775908496.199000
141 121 1775908496.216000
149 125 1775908496.233000
155 130 1775908496.249000
158 137 1775908496.266000
159 144 1775908496.283000
159 151 1775908496.299000
159 156 1775908496.316000
156 160 1775908496.332000
150 162 1775908496.349000
143 162 1775908496.366000
137 162 1775908496.382000
135 158 1775908496.399000
134 153 1775908496.415000
136 149 1775908496.432000
142 146 1775908496.449000
150 146 1775908496.465000
157 146 1775908496.482000

STROKE 2
199 144 1775908496.707000
196 152 1775908496.765000
193 155 1775908496.782000
189 156 1775908496.798000
186 157 1775908496.815000
183 156 1775908496.832000
181 150 1775908496.848000
180 141 1775908496.865000
180 134 1775908496.882000
185 129 1775908496.898000
191 127 1775908496.915000
197 127 1775908496.931000
201 129 1775908496.948000
203 135 1775908496.964000
204 141 1775908496.981000
204 148 1775908496.998000
204 152 1775908497.014000

STROKE 3
208 141 1775908497.291000
212 131 1775908497.303000
214 125 1775908497.314000
217 123 1775908497.331000
221 123 1775908497.347000
226 123 1775908497.364000
230 129 1775908497.381000
232 136 1775908497.397000
233 143 1775908497.414000
233 150 1775908497.431000
232 157 1775908497.447000
230 160 1775908497.464000

STROKE 4
227 118 1775908497.673000
216 117 1775908497.697000
210 117 1775908497.713000
206 117 1775908497.730000
204 116 1775908497.747000
204 110 1775908497.763000
207 104 1775908497.780000
216 99 1775908497.797000
227 98 1775908497.813000
241 98 1775908497.830000

