STROKE 1
122 124 1775798600.471000
139 118 1775798600.530000
148 124 1775798600.547000
155 132 1775798600.563000
159 140 1775798600.580000
159 146 1775798600.596000
159 151 1775798600.613000
154 156 1775798600.630000
148 158 1775798600.647000
142 159 1775798600.663000
136 159 1775798600.680000
133 157 1775798600.696000
132 152 1775798600.713000
132 148 1775798600.729000
134 144 1775798600.746000
139 142 1775798600.763000
146 141 1775798600.779000
152 141 1775798600.796000
157 140 1775798600.813000
159 140 1775798600.829000
160 138 1775798600.846000
160 135 1775798600.862000
162 131 1775798600.879000
164 125 1775798600.896000
168 121 1775798600.912000
172 118 1775798600.929000
175 117 1775798600.946000
179 117 1775798600.962000
183 117 1775798600.979000
186 121 1775798600.996000
188 128 1775798601.012000
189 135 1775798601.029000
189 142 1775798601.046000
187 148 1775798601.062000
182 153 1775798601.079000
176 156 1775798601.096000
170 157 1775798601.112000
165 157 1775798601.129000
161 157 1775798601.145000
160 156 1775798601.162000
160 155 1775798601.179000

STROKE 2
240 156 1775798601.353000
230 153 1775798601.378000
225 153 1775798601.395000
220 153 1775798601.412000
215 151 1775798601.428000
211 149 1775798601.445000
209 143 1775798601.462000
208 137 1775798601.478000
208 130 1775798601.495000
211 126 1775798601.512000
215 124 1775798601.528000
219 123 1775798601.545000
221 123 1775798601.562000
222 123 1775798601.578000
220 123 1775798601.611000
216 122 1775798601.628000
213 120 1775798601.645000
210 117 1775798601.661000
208 112 1775798601.678000
207 107 1775798601.695000
208 102 1775798601.711000
214 100 1775798601.728000
219 100 1775798601.745000
223 101 1775798601.761000
227 105 1775798601.778000

STROKE 3
255 122 1775798602.950000
258 125 1775798603.143000
258 125 1775798603.159000
257 125 1775798603.176000
257 125 1775798603.210000
257 124 1775798603.226000
257 124 1775798603.293000
257 124 1775798603.309000
257 123 1775798603.326000
257 122 1775798603.342000
257 122 1775798603.359000

STROKE 4
258 155 1775798604.497000
259 151 1775798604.807000
259 149 1775798604.823000
261 148 1775798604.840000
262 148 1775798604.857000
262 149 1775798604.873000

