STROKE 1
121 164 1775889363.433000
132 159 1775889363.493000
135 160 1775889363.509000
139 163 1775889363.526000
140 166 1775889363.543000
141 169 1775889363.559000
141 172 1775889363.575000
137 173 1775889363.592000
131 174 1775889363.609000
124 174 1775889363.625000
118 173 1775889363.642000
115 167 1775889363.659000
114 159 1775889363.675000
114 150 1775889363.692000
119 142 1775889363.709000
124 136 1775889363.725000
129 133 1775889363.742000
133 133 1775889363.759000
139 133 1775889363.775000

STROKE 2
154 138 1775889368.177000
163 133 1775889368.236000
170 133 1775889368.252000
177 135 1775889368.269000
183 138 1775889368.285000
188 141 1775889368.302000
191 145 1775889368.318000
192 148 1775889368.335000
193 152 1775889368.352000
193 156 1775889368.368000
193 159 1775889368.385000
190 163 1775889368.402000
187 165 1775889368.418000
183 167 1775889368.435000
179 167 1775889368.451000
175 167 1775889368.468000
172 167 1775889368.485000
169 164 1775889368.501000
169 160 1775889368.518000
169 156 1775889368.535000
172 154 1775889368.551000
176 153 1775889368.568000
180 153 1775889368.584000
182 153 1775889368.601000
184 153 1775889368.618000
187 154 1775889368.634000

STROKE 3
231 165 1775889368.991000
224 168 1775889369.051000
220 169 1775889369.068000
216 169 1775889369.084000
211 169 1775889369.101000
208 168 1775889369.117000
205 163 1775889369.134000
204 157 1775889369.150000
204 152 1775889369.167000
206 148 1775889369.184000
212 145 1775889369.200000
220 144 1775889369.217000
226 144 1775889369.234000
230 145 1775889369.250000
232 148 1775889369.267000
233 153 1775889369.284000
233 157 1775889369.300000
233 162 1775889369.317000
233 166 1775889369.334000
231 171 1775889369.350000

STROKE 4
228 169 1775889369.524000
228 156 1775889369.566000
229 152 1775889369.583000
232 148 1775889369.600000
238 146 1775889369.617000
246 146 1775889369.633000
253 146 1775889369.650000
258 147 1775889369.666000
260 151 1775889369.683000
260 156 1775889369.700000
260 161 1775889369.716000
260 166 1775889369.733000
258 171 1775889369.750000

STROKE 5
265 142 1775889369.939000
255 141 1775889369.999000
252 141 1775889370.016000
249 141 1775889370.033000
245 139 1775889370.049000
242 131 1775889370.066000
241 121 1775889370.082000
241 114 1775889370.099000
244 110 1775889370.115000
251 110 1775889370.132000
267 111 1775889370.149000
283 116 1775889370.165000

