STROKE 1
131 148 1775638497.226000
126 139 1775638497.252000
126 134 1775638497.269000
126 131 1775638497.286000
126 127 1775638497.303000
128 123 1775638497.319000
133 120 1775638497.336000
140 119 1775638497.352000
146 118 1775638497.369000
152 118 1775638497.386000
157 118 1775638497.402000
159 118 1775638497.419000
161 122 1775638497.436000
163 127 1775638497.452000
164 133 1775638497.469000
166 139 1775638497.486000
169 144 1775638497.502000
172 148 1775638497.519000
174 151 1775638497.536000
178 152 1775638497.552000
182 152 1775638497.569000
187 152 1775638497.585000
190 149 1775638497.602000
193 146 1775638497.619000
196 142 1775638497.636000
197 137 1775638497.652000
197 132 1775638497.669000
197 127 1775638497.685000
196 122 1775638497.702000
192 119 1775638497.718000
189 116 1775638497.735000
188 116 1775638497.752000

STROKE 2
185 152 1775638497.975000
184 149 1775638498.035000
184 155 1775638498.052000
184 159 1775638498.068000
184 163 1775638498.069000
186 171 1775638498.085000
188 178 1775638498.102000
188 186 1775638498.118000
188 191 1775638498.135000
188 195 1775638498.152000
184 196 1775638498.168000
176 196 1775638498.185000
169 196 1775638498.201000
163 196 1775638498.218000
162 196 1775638498.234000

