STROKE 1
142 119 1775579635.253000
148 111 1775579635.298000
156 111 1775579635.315000
165 111 1775579635.331000
173 115 1775579635.348000
178 120 1775579635.365000
181 125 1775579635.381000
181 130 1775579635.398000
181 135 1775579635.414000
177 141 1775579635.431000
171 146 1775579635.448000
164 150 1775579635.465000
158 153 1775579635.481000
153 154 1775579635.498000
149 154 1775579635.514000
145 154 1775579635.531000
143 154 1775579635.548000
142 154 1775579635.564000
141 154 1775579635.581000
141 153 1775579635.597000

STROKE 2
193 113 1775579635.804000
200 110 1775579635.847000
204 110 1775579635.863000
210 110 1775579635.880000
214 113 1775579635.897000
218 118 1775579635.914000
220 122 1775579635.930000
220 128 1775579635.947000
216 133 1775579635.963000
211 136 1775579635.980000
205 138 1775579635.997000
199 139 1775579636.013000
194 139 1775579636.030000
189 139 1775579636.047000
185 139 1775579636.063000
181 139 1775579636.080000
176 138 1775579636.096000

STROKE 3
205 156 1775579636.353000
206 149 1775579636.430000
212 149 1775579636.447000
219 149 1775579636.463000
225 152 1775579636.480000
228 158 1775579636.496000
228 164 1775579636.513000
228 171 1775579636.529000
223 176 1775579636.546000
217 180 1775579636.563000
211 182 1775579636.579000
205 182 1775579636.596000
199 181 1775579636.612000
194 175 1775579636.629000
190 169 1775579636.646000
188 163 1775579636.662000
187 158 1775579636.679000
188 154 1775579636.695000
196 150 1775579636.712000
202 148 1775579636.729000

STROKE 4
225 126 1775579636.935000
225 117 1775579636.962000
226 113 1775579636.978000
229 110 1775579636.995000
232 108 1775579637.012000
237 107 1775579637.028000
243 106 1775579637.045000
249 106 1775579637.062000
256 107 1775579637.079000
261 110 1775579637.095000
265 113 1775579637.112000
267 116 1775579637.128000
268 119 1775579637.145000
268 121 1775579637.161000
268 123 1775579637.178000
268 124 1775579637.195000
268 125 1775579637.211000
267 125 1775579637.228000

STROKE 5
305 106 1775579637.418000
292 107 1775579637.461000
286 107 1775579637.478000
281 107 1775579637.494000
276 107 1775579637.511000
273 106 1775579637.528000
272 105 1775579637.544000
275 104 1775579637.561000
287 103 1775579637.578000
301 102 1775579637.594000

STROKE 6
304 130 1775579637.817000
300 129 1775579637.977000
297 129 1775579637.994000
294 129 1775579638.011000
293 129 1775579638.027000
293 128 1775579638.044000
299 127 1775579638.060000
311 126 1775579638.077000

