STROKE 1
125 165 1775645219.633000
140 162 1775645219.711000
145 166 1775645219.728000
147 171 1775645219.744000
147 175 1775645219.761000
147 179 1775645219.777000
144 181 1775645219.794000
138 181 1775645219.811000
130 180 1775645219.827000
123 174 1775645219.844000
119 166 1775645219.861000
117 157 1775645219.877000
117 149 1775645219.894000
119 143 1775645219.911000
125 140 1775645219.927000
131 140 1775645219.944000
138 140 1775645219.960000
149 142 1775645219.977000

STROKE 2
191 161 1775645220.151000
189 165 1775645220.210000
188 170 1775645220.227000
184 174 1775645220.246000
180 177 1775645220.260000
175 178 1775645220.277000
171 178 1775645220.294000
168 178 1775645220.310000
166 172 1775645220.327000
165 166 1775645220.343000
165 160 1775645220.360000
165 154 1775645220.377000
169 151 1775645220.393000
175 149 1775645220.410000
180 149 1775645220.426000
183 149 1775645220.443000
185 149 1775645220.460000
186 151 1775645220.476000
186 154 1775645220.493000
186 157 1775645220.510000
186 160 1775645220.526000
186 163 1775645220.543000
186 166 1775645220.560000
186 168 1775645220.577000
185 169 1775645220.593000
185 170 1775645220.610000
184 170 1775645220.626000
184 169 1775645220.660000
185 163 1775645220.676000
189 157 1775645220.693000
195 152 1775645220.711000
201 149 1775645220.726000
208 148 1775645220.743000
214 148 1775645220.759000
218 148 1775645220.776000
219 151 1775645220.792000
220 156 1775645220.809000
220 161 1775645220.826000
220 165 1775645220.842000
220 168 1775645220.859000
219 171 1775645220.876000
218 172 1775645220.892000
218 172 1775645220.909000
218 171 1775645220.943000
218 164 1775645220.959000
223 157 1775645220.975000
230 152 1775645220.992000
238 149 1775645221.008000
245 149 1775645221.025000
250 149 1775645221.041000
254 152 1775645221.058000
256 158 1775645221.075000
256 166 1775645221.091000
256 172 1775645221.108000
256 177 1775645221.125000
256 181 1775645221.141000
256 185 1775645221.158000

STROKE 3
237 145 1775645221.333000
231 148 1775645221.375000
227 148 1775645221.392000
221 148 1775645221.408000
216 148 1775645221.425000
212 147 1775645221.442000
209 141 1775645221.458000
209 133 1775645221.475000
210 126 1775645221.491000
216 122 1775645221.508000
226 119 1775645221.525000
236 119 1775645221.542000
248 119 1775645221.558000
256 123 1775645221.575000

STROKE 4
249 216 1775645221.815000
243 210 1775645222.107000
242 210 1775645222.123000
242 210 1775645222.140000
241 210 1775645222.157000
241 210 1775645222.191000

