STROKE 1
156 144 1775710751.946000
156 144 1775710752.004000
156 152 1775710752.021000
158 159 1775710752.037000
162 164 1775710752.054000
166 168 1775710752.071000
171 170 1775710752.087000
175 171 1775710752.104000

STROKE 2
186 144 1775710752.259000
191 142 1775710752.320000
195 148 1775710752.337000
197 154 1775710752.354000
198 162 1775710752.370000
198 168 1775710752.387000
197 172 1775710752.403000
192 174 1775710752.420000
186 175 1775710752.436000
179 175 1775710752.453000
174 174 1775710752.470000
172 170 1775710752.486000
172 165 1775710752.503000
173 163 1775710752.520000
178 162 1775710752.536000
184 162 1775710752.553000
189 164 1775710752.569000
192 171 1775710752.586000

STROKE 3
181 146 1775710752.859000
175 134 1775710752.885000
172 130 1775710752.902000
169 125 1775710752.919000
168 119 1775710752.936000
168 111 1775710752.952000
174 103 1775710752.969000
183 97 1775710752.986000
193 96 1775710753.002000
202 96 1775710753.019000
209 100 1775710753.035000
212 108 1775710753.052000
212 116 1775710753.069000
212 123 1775710753.085000
210 129 1775710753.102000
204 135 1775710753.119000
196 139 1775710753.135000
188 141 1775710753.152000
179 141 1775710753.169000
173 141 1775710753.185000
171 136 1775710753.202000
171 131 1775710753.219000
174 128 1775710753.235000
181 126 1775710753.252000
192 126 1775710753.269000
204 129 1775710753.285000

