STROKE 1
169 156 1775798333.474000
159 162 1775798333.550000
157 162 1775798333.566000
153 162 1775798333.582000
150 157 1775798333.599000
149 151 1775798333.615000
149 144 1775798333.632000
149 138 1775798333.649000
152 133 1775798333.666000
157 132 1775798333.682000
161 132 1775798333.699000
165 132 1775798333.715000
168 133 1775798333.732000
171 135 1775798333.749000
173 138 1775798333.765000
173 141 1775798333.782000
174 144 1775798333.798000
174 147 1775798333.815000
174 150 1775798333.832000
174 152 1775798333.848000
174 154 1775798333.865000
173 156 1775798333.882000
171 158 1775798333.898000
169 160 1775798333.915000

STROKE 2
187 140 1775798334.388000
185 146 1775798334.465000
186 151 1775798334.481000
188 156 1775798334.498000
195 160 1775798334.515000

STROKE 3
210 138 1775798339.315000
218 139 1775798339.441000
218 142 1775798339.458000
218 146 1775798339.474000
218 151 1775798339.491000
216 156 1775798339.507000
213 159 1775798339.524000
210 162 1775798339.541000
207 163 1775798339.557000
204 163 1775798339.574000
201 163 1775798339.590000
199 163 1775798339.607000
196 161 1775798339.624000
195 159 1775798339.640000
195 156 1775798339.657000
195 153 1775798339.673000
195 150 1775798339.690000
196 148 1775798339.707000
199 147 1775798339.723000
201 147 1775798339.740000
204 147 1775798339.756000
208 150 1775798339.773000

STROKE 4
211 149 1775798340.929000
214 153 1775798341.039000
214 157 1775798341.055000

STROKE 5
225 133 1775798341.627000
215 129 1775798341.670000
210 128 1775798341.687000
206 124 1775798341.704000
204 115 1775798341.721000
204 104 1775798341.737000
207 95 1775798341.754000
214 91 1775798341.771000
221 91 1775798341.787000
232 94 1775798341.804000

STROKE 6
237 160 1775798342.660000
238 164 1775798342.919000
238 165 1775798342.936000
237 165 1775798342.952000
236 165 1775798342.969000
236 165 1775798342.985000
236 164 1775798343.002000

STROKE 7
249 146 1775798343.326000
243 139 1775798343.501000
243 136 1775798343.518000
243 134 1775798343.534000
244 134 1775798343.551000
245 134 1775798343.568000
245 135 1775798343.601000
243 137 1775798343.618000
241 138 1775798343.634000
240 138 1775798343.651000
240 139 1775798343.685000

