STROKE 1
112 144 1775662052.725000
119 137 1775662052.767000
122 139 1775662052.784000
125 143 1775662052.800000
126 149 1775662052.817000
126 155 1775662052.833000
122 159 1775662052.850000
115 159 1775662052.867000
108 159 1775662052.883000
103 154 1775662052.900000
99 147 1775662052.917000
97 138 1775662052.933000
97 128 1775662052.950000
99 120 1775662052.967000
108 117 1775662052.983000
118 117 1775662053.000000
123 117 1775662053.016000

STROKE 2
150 131 1775662053.208000
144 133 1775662053.249000
144 141 1775662053.266000
144 150 1775662053.283000
147 159 1775662053.299000
155 166 1775662053.316000
163 169 1775662053.333000
171 169 1775662053.349000
176 169 1775662053.366000
178 164 1775662053.383000
178 156 1775662053.399000
178 149 1775662053.416000
178 142 1775662053.432000
176 136 1775662053.449000
174 132 1775662053.466000
174 130 1775662053.482000
174 129 1775662053.499000

STROKE 3
176 118 1775662053.624000
174 103 1775662053.637000
174 94 1775662053.648000
178 87 1775662053.665000
182 82 1775662053.682000
188 78 1775662053.699000
194 77 1775662053.715000
198 77 1775662053.732000
203 80 1775662053.749000
204 88 1775662053.765000
205 98 1775662053.782000
205 110 1775662053.798000
204 121 1775662053.815000
203 130 1775662053.832000
203 139 1775662053.848000
203 147 1775662053.865000
203 154 1775662053.882000
203 161 1775662053.898000
203 163 1775662053.915000

STROKE 4
243 151 1775662054.091000
234 153 1775662054.114000
226 153 1775662054.131000
219 153 1775662054.148000
213 153 1775662054.164000
211 149 1775662054.181000
211 141 1775662054.198000
213 134 1775662054.214000
220 128 1775662054.231000
228 125 1775662054.248000
234 123 1775662054.264000
237 123 1775662054.281000
237 123 1775662054.298000
236 123 1775662054.331000
231 123 1775662054.348000
226 119 1775662054.364000
223 111 1775662054.381000
221 102 1775662054.397000
221 94 1775662054.414000
227 89 1775662054.431000
235 88 1775662054.447000
242 88 1775662054.464000
245 92 1775662054.481000

STROKE 5
262 136 1775662054.706000
261 139 1775662054.781000
261 140 1775662054.797000
261 140 1775662054.798000
260 141 1775662054.814000
259 141 1775662054.831000
259 139 1775662054.864000
259 138 1775662054.881000
260 138 1775662054.897000

STROKE 6
265 160 1775662055.055000
263 157 1775662055.180000
263 158 1775662055.197000
263 159 1775662055.213000
266 159 1775662055.280000

