STROKE 1
133 190 1775799738.681000
126 183 1775799738.742000
123 179 1775799738.759000
122 176 1775799738.776000
121 172 1775799738.792000
121 167 1775799738.808000
123 161 1775799738.825000
128 156 1775799738.841000
133 153 1775799738.858000
138 152 1775799738.875000
142 152 1775799738.891000
145 153 1775799738.908000
148 157 1775799738.925000
150 161 1775799738.941000
150 165 1775799738.958000
151 169 1775799738.974000
151 172 1775799738.991000
151 174 1775799739.008000
151 174 1775799739.024000
151 174 1775799739.058000
153 169 1775799739.075000
156 165 1775799739.091000
159 161 1775799739.108000
164 158 1775799739.124000
170 157 1775799739.141000
174 157 1775799739.158000
178 157 1775799739.174000
181 159 1775799739.191000
181 164 1775799739.207000
181 168 1775799739.224000
181 172 1775799739.241000
181 174 1775799739.257000
180 175 1775799739.274000
179 177 1775799739.291000
178 178 1775799739.307000

STROKE 2
195 160 1775799739.597000
192 164 1775799739.674000
193 168 1775799739.691000
197 171 1775799739.707000
201 173 1775799739.724000
206 174 1775799739.740000
210 174 1775799739.757000
213 174 1775799739.774000
214 170 1775799739.790000
215 164 1775799739.807000
215 158 1775799739.823000
215 154 1775799739.840000
215 152 1775799739.856000
215 151 1775799739.873000

STROKE 3
208 147 1775799740.129000
197 142 1775799740.273000
196 135 1775799740.290000
196 128 1775799740.306000
196 123 1775799740.323000
203 121 1775799740.339000
211 121 1775799740.356000
258 127 1775799740.373000

