STROKE 1
79 143 1775579714.024000
85 136 1775579714.080000
91 134 1775579714.097000
101 130 1775579714.113000
114 125 1775579714.130000
130 120 1775579714.146000
144 118 1775579714.163000
155 118 1775579714.179000
162 120 1775579714.197000
165 126 1775579714.214000
167 134 1775579714.230000
168 141 1775579714.247000
168 148 1775579714.263000
168 155 1775579714.279000
168 160 1775579714.296000
160 162 1775579714.313000
150 164 1775579714.329000
141 165 1775579714.346000
134 166 1775579714.363000
128 167 1775579714.379000
123 167 1775579714.396000
118 167 1775579714.413000
114 167 1775579714.429000
111 167 1775579714.446000
110 167 1775579714.463000
110 167 1775579714.496000
109 167 1775579714.548000
108 167 1775579714.563000
107 167 1775579714.580000

STROKE 2
212 133 1775579714.857000
223 119 1775579714.948000
228 119 1775579714.964000
236 119 1775579714.980000
244 119 1775579714.997000
251 122 1775579715.014000
259 127 1775579715.030000
266 132 1775579715.046000
270 140 1775579715.063000
272 150 1775579715.080000
272 160 1775579715.097000
270 167 1775579715.113000
263 174 1775579715.130000
254 180 1775579715.147000
246 183 1775579715.163000
236 184 1775579715.180000
224 185 1775579715.197000
209 185 1775579715.213000
195 182 1775579715.229000
184 180 1775579715.246000
176 177 1775579715.263000
169 173 1775579715.280000
162 170 1775579715.296000
158 167 1775579715.313000
155 166 1775579715.329000
154 165 1775579715.346000
153 164 1775579715.363000
152 163 1775579715.380000
152 163 1775579715.396000
150 163 1775579715.413000
148 163 1775579715.429000

STROKE 3
205 193 1775579715.722000
218 195 1775579715.764000
224 196 1775579715.780000
231 198 1775579715.796000
238 202 1775579715.813000
247 206 1775579715.829000
253 212 1775579715.846000
258 219 1775579715.864000
260 225 1775579715.880000
262 231 1775579715.897000
262 238 1775579715.913000
258 245 1775579715.929000
250 249 1775579715.947000
241 253 1775579715.963000
230 254 1775579715.979000
220 255 1775579715.997000
212 255 1775579716.013000
202 255 1775579716.030000
193 253 1775579716.046000
186 250 1775579716.063000
180 246 1775579716.079000
177 242 1775579716.096000
176 235 1775579716.113000
176 228 1775579716.129000
176 220 1775579716.146000
180 212 1775579716.163000
186 204 1775579716.179000
191 198 1775579716.196000
195 195 1775579716.213000
197 194 1775579716.229000
198 194 1775579716.246000
201 193 1775579716.263000

STROKE 4
251 166 1775579716.756000
259 159 1775579716.797000
259 156 1775579716.813000
262 150 1775579716.830000
265 145 1775579716.846000
268 140 1775579716.864000
273 135 1775579716.880000
278 131 1775579716.897000
286 128 1775579716.914000
296 127 1775579716.930000
306 127 1775579716.946000
315 127 1775579716.963000
322 128 1775579716.979000
328 132 1775579716.997000
332 137 1775579717.013000
334 144 1775579717.030000
335 152 1775579717.046000
335 160 1775579717.063000
335 168 1775579717.079000
335 175 1775579717.096000
333 181 1775579717.113000
329 186 1775579717.129000
326 189 1775579717.146000
322 190 1775579717.163000
320 191 1775579717.179000
317 191 1775579717.196000
313 191 1775579717.213000

STROKE 5
347 156 1775579718.073000
348 143 1775579718.096000
348 139 1775579718.113000
348 135 1775579718.130000
348 131 1775579718.147000
348 128 1775579718.163000
348 125 1775579718.180000
347 123 1775579718.196000
347 122 1775579718.213000
346 121 1775579718.230000
343 121 1775579718.246000

STROKE 6
346 195 1775579718.540000
358 185 1775579718.631000
358 183 1775579718.647000
358 181 1775579718.663000
358 179 1775579718.680000
358 178 1775579718.696000
358 177 1775579718.713000

