STROKE 1
174 132 1775906523.215000
176 134 1775906523.293000
176 137 1775906523.310000
176 139 1775906523.326000
174 141 1775906523.343000
172 142 1775906523.359000
169 142 1775906523.376000
167 142 1775906523.392000
166 137 1775906523.409000
165 130 1775906523.426000
165 123 1775906523.442000
168 118 1775906523.459000
173 116 1775906523.476000
180 115 1775906523.493000
184 115 1775906523.509000
187 115 1775906523.526000
189 118 1775906523.542000
189 123 1775906523.559000
189 130 1775906523.576000
189 138 1775906523.592000
189 147 1775906523.609000
189 156 1775906523.626000
189 164 1775906523.642000
188 172 1775906523.659000
188 178 1775906523.676000
188 183 1775906523.692000
191 186 1775906523.709000
197 187 1775906523.725000
205 187 1775906523.742000
217 187 1775906523.759000

STROKE 2
170 100 1775906523.984000
163 89 1775906524.008000
163 88 1775906524.025000
163 87 1775906524.042000
163 86 1775906524.058000
163 85 1775906524.075000
165 84 1775906524.092000
168 84 1775906524.108000
170 84 1775906524.125000
171 84 1775906524.142000
172 86 1775906524.158000
172 89 1775906524.175000
172 90 1775906524.191000
170 90 1775906524.208000
169 90 1775906524.225000
168 90 1775906524.241000
168 90 1775906524.258000

