STROKE 1
110 161 1775796959.558000
118 157 1775796959.686000
120 158 1775796959.703000
121 160 1775796959.719000
121 162 1775796959.736000
121 164 1775796959.752000
121 165 1775796959.769000
121 167 1775796959.785000
119 167 1775796959.802000
116 168 1775796959.819000
112 168 1775796959.835000
109 168 1775796959.852000
106 166 1775796959.869000
104 163 1775796959.885000
102 158 1775796959.902000
102 153 1775796959.919000
102 149 1775796959.935000
103 145 1775796959.952000
107 142 1775796959.969000
112 141 1775796959.985000
116 140 1775796960.002000
121 140 1775796960.018000

STROKE 2
145 144 1775796960.376000
153 149 1775796960.502000
153 150 1775796960.518000
153 152 1775796960.534000
152 153 1775796960.551000
152 154 1775796960.568000
151 155 1775796960.584000
150 155 1775796960.601000
150 155 1775796960.618000
150 156 1775796960.634000
150 158 1775796960.651000
152 161 1775796960.668000
152 164 1775796960.684000
152 168 1775796960.701000
152 171 1775796960.717000
152 172 1775796960.734000
150 173 1775796960.750000
148 173 1775796960.767000
146 173 1775796960.784000
145 173 1775796960.800000

STROKE 3
158 161 1775796960.958000
159 149 1775796961.000000
161 148 1775796961.017000
164 148 1775796961.033000
168 148 1775796961.050000
172 148 1775796961.067000
175 148 1775796961.083000
177 150 1775796961.100000
177 154 1775796961.117000
177 158 1775796961.133000
177 162 1775796961.150000
176 165 1775796961.167000
175 168 1775796961.183000

STROKE 4
174 161 1775796961.424000
181 146 1775796961.483000
185 146 1775796961.500000
190 145 1775796961.516000
196 145 1775796961.533000
201 145 1775796961.550000
204 148 1775796961.566000
206 153 1775796961.583000
206 158 1775796961.600000
206 164 1775796961.616000
206 167 1775796961.633000
206 170 1775796961.649000
205 172 1775796961.666000
204 172 1775796961.682000

STROKE 5
219 175 1775796961.990000
215 161 1775796962.032000
215 156 1775796962.049000
215 151 1775796962.066000
215 147 1775796962.082000
217 143 1775796962.099000
223 141 1775796962.115000
229 141 1775796962.132000
235 141 1775796962.149000
239 142 1775796962.165000
240 146 1775796962.182000
240 150 1775796962.198000
240 155 1775796962.215000
240 158 1775796962.232000
240 161 1775796962.248000
239 162 1775796962.265000
239 163 1775796962.282000
239 162 1775796962.298000
240 157 1775796962.315000
243 152 1775796962.331000
248 148 1775796962.348000
254 145 1775796962.365000
262 144 1775796962.381000
268 144 1775796962.398000
273 145 1775796962.415000
274 150 1775796962.431000
274 155 1775796962.448000
274 160 1775796962.465000
272 165 1775796962.481000
270 169 1775796962.498000
269 171 1775796962.514000

STROKE 6
268 133 1775796962.672000
252 137 1775796962.748000
246 137 1775796962.765000
241 130 1775796962.781000
238 121 1775796962.798000
238 114 1775796962.814000
239 110 1775796962.831000
249 108 1775796962.847000

