STROKE 1
144 156 1775905247.405000
135 157 1775905247.430000
129 157 1775905247.447000
125 157 1775905247.464000
123 156 1775905247.481000
123 150 1775905247.497000
123 143 1775905247.514000
126 137 1775905247.531000
131 133 1775905247.547000
137 132 1775905247.564000
142 132 1775905247.581000
147 134 1775905247.597000
149 138 1775905247.614000
150 142 1775905247.630000
150 146 1775905247.647000
150 150 1775905247.664000
146 154 1775905247.680000
142 157 1775905247.697000
137 160 1775905247.714000
134 161 1775905247.730000

STROKE 2
152 125 1775905248.104000
144 128 1775905248.146000
140 128 1775905248.164000
136 128 1775905248.180000
133 129 1775905248.196000
130 129 1775905248.213000
128 128 1775905248.230000
128 121 1775905248.247000
131 114 1775905248.263000
136 109 1775905248.280000
143 106 1775905248.296000
150 106 1775905248.313000
155 107 1775905248.329000
157 112 1775905248.346000
157 119 1775905248.363000
157 125 1775905248.380000
153 133 1775905248.396000

STROKE 3
147 158 1775905248.803000
144 158 1775905248.862000
144 164 1775905248.879000
144 170 1775905248.896000
144 176 1775905248.912000
144 182 1775905248.929000
144 186 1775905248.946000
146 187 1775905248.962000
148 188 1775905248.979000
151 188 1775905248.995000
155 188 1775905249.012000
158 188 1775905249.029000

STROKE 4
185 149 1775905251.633000
178 152 1775905251.709000
175 152 1775905251.725000
171 152 1775905251.742000
167 150 1775905251.759000
164 146 1775905251.775000
163 143 1775905251.792000
163 140 1775905251.809000
163 136 1775905251.825000
170 133 1775905251.841000
179 129 1775905251.858000
186 127 1775905251.875000
189 127 1775905251.891000
190 127 1775905251.908000
189 127 1775905251.959000
186 127 1775905251.975000
183 125 1775905251.992000
179 121 1775905252.008000
177 117 1775905252.025000
175 112 1775905252.042000
175 108 1775905252.058000
175 104 1775905252.075000
177 101 1775905252.091000
181 100 1775905252.108000
192 100 1775905252.124000

STROKE 5
200 129 1775905252.599000
203 129 1775905252.874000
203 130 1775905252.891000
203 130 1775905252.957000

STROKE 6
198 153 1775905253.248000
202 148 1775905253.523000
202 148 1775905253.540000
201 148 1775905253.556000
201 148 1775905253.573000
201 149 1775905253.606000

