STROKE 1
205 416 1775579143.901000
205 416 1775579144.030000
205 414 1775579144.040000
205 413 1775579144.051000
205 411 1775579144.060000
207 409 1775579144.070000
209 408 1775579144.081000
211 407 1775579144.090000
214 407 1775579144.100000
220 407 1775579144.111000
225 407 1775579144.121000
230 407 1775579144.130000
234 408 1775579144.141000
239 411 1775579144.151000
242 413 1775579144.160000
244 416 1775579144.171000
245 418 1775579144.181000
246 422 1775579144.191000
246 424 1775579144.201000
246 427 1775579144.221000
243 430 1775579144.230000
240 432 1775579144.240000
238 433 1775579144.250000
235 433 1775579144.260000
228 433 1775579144.270000
224 433 1775579144.280000
220 430 1775579144.290000
215 427 1775579144.300000
207 416 1775579144.311000
203 409 1775579144.320000
200 402 1775579144.330000
196 394 1775579144.341000
192 380 1775579144.350000
191 372 1775579144.360000
191 366 1775579144.370000
191 360 1775579144.380000
191 349 1775579144.390000
194 344 1775579144.400000
195 342 1775579144.410000
198 339 1775579144.421000
203 334 1775579144.430000
207 332 1775579144.441000
210 332 1775579144.451000
213 332 1775579144.461000
219 333 1775579144.471000

STROKE 2
272 361 1775579145.341000
272 358 1775579145.452000
272 355 1775579145.460000
272 353 1775579145.470000
273 351 1775579145.480000
274 349 1775579145.491000
278 346 1775579145.501000
280 346 1775579145.510000
283 345 1775579145.520000
285 345 1775579145.530000
295 345 1775579145.540000
300 345 1775579145.550000
307 345 1775579145.561000
311 345 1775579145.570000
318 347 1775579145.581000
321 349 1775579145.590000
324 351 1775579145.601000
328 354 1775579145.611000
332 359 1775579145.620000
335 362 1775579145.630000
336 366 1775579145.641000
338 370 1775579145.651000
341 381 1775579145.660000
342 388 1775579145.670000
343 395 1775579145.681000
344 401 1775579145.691000
345 412 1775579145.701000
346 417 1775579145.710000
346 421 1775579145.721000
346 424 1775579145.730000
346 429 1775579145.741000
344 430 1775579145.750000
343 432 1775579145.761000
340 433 1775579145.770000
336 434 1775579145.780000
333 435 1775579145.790000
329 435 1775579145.800000
326 435 1775579145.810000
319 434 1775579145.820000
315 430 1775579145.830000
311 426 1775579145.840000
306 421 1775579145.850000
298 409 1775579145.860000
296 407 1775579145.870000
293 402 1775579145.880000
291 398 1775579145.890000
287 389 1775579145.900000
287 386 1775579145.910000
287 383 1775579145.920000
287 379 1775579145.930000
287 372 1775579145.940000
287 370 1775579145.950000
287 367 1775579145.960000

STROKE 3
284 351 1775579146.680000
284 352 1775579146.680000
284 352 1775579146.690000
284 352 1775579146.906000
284 353 1775579146.920000
284 357 1775579146.930000
284 359 1775579146.940000
284 361 1775579146.950000
285 363 1775579146.961000
286 368 1775579146.970000
287 370 1775579146.981000
288 372 1775579146.990000
289 374 1775579147.000000
290 376 1775579147.010000
291 377 1775579147.020000
291 378 1775579147.030000
291 379 1775579147.040000
292 380 1775579147.050000
293 381 1775579147.060000
293 382 1775579147.070000
293 383 1775579147.080000
294 384 1775579147.090000
294 386 1775579147.100000
294 386 1775579147.111000

STROKE 4
331 363 1775579147.822000
331 363 1775579147.985000
333 358 1775579148.001000
334 357 1775579148.010000
335 355 1775579148.020000
337 355 1775579148.031000
341 353 1775579148.041000
344 351 1775579148.051000
347 351 1775579148.061000
350 350 1775579148.071000
358 350 1775579148.081000
361 350 1775579148.091000
366 350 1775579148.101000
370 350 1775579148.110000
377 353 1775579148.121000
380 355 1775579148.130000
383 358 1775579148.140000
387 361 1775579148.151000
393 367 1775579148.160000
396 369 1775579148.170000
399 373 1775579148.180000
400 375 1775579148.191000
403 381 1775579148.200000
405 386 1775579148.210000
405 389 1775579148.220000
406 392 1775579148.230000
406 400 1775579148.241000
406 401 1775579148.250000
406 404 1775579148.260000
406 407 1775579148.270000
404 411 1775579148.281000
402 413 1775579148.291000
401 415 1775579148.300000
400 416 1775579148.311000
397 419 1775579148.320000
397 420 1775579148.330000
396 421 1775579148.341000
396 422 1775579148.351000
394 424 1775579148.361000
394 425 1775579148.371000

STROKE 5
409 415 1775579148.765000
409 415 1775579148.771000
410 416 1775579148.976000
411 417 1775579148.991000
413 420 1775579149.001000
415 421 1775579149.011000
416 424 1775579149.021000
418 426 1775579149.031000
421 432 1775579149.041000
422 435 1775579149.050000
423 439 1775579149.061000
424 442 1775579149.070000
427 451 1775579149.081000
428 456 1775579149.090000
429 461 1775579149.100000
430 466 1775579149.111000
430 473 1775579149.121000
430 479 1775579149.131000
430 483 1775579149.141000
430 485 1775579149.151000
427 492 1775579149.161000
425 495 1775579149.171000
423 498 1775579149.180000
420 502 1775579149.191000
417 507 1775579149.201000
415 509 1775579149.211000
413 512 1775579149.221000
409 516 1775579149.231000
404 520 1775579149.241000
401 521 1775579149.251000
398 522 1775579149.260000
396 523 1775579149.270000
391 524 1775579149.280000
388 524 1775579149.291000
383 524 1775579149.301000
378 522 1775579149.310000
375 519 1775579149.320000
372 516 1775579149.331000
369 513 1775579149.340000
364 505 1775579149.350000
363 500 1775579149.360000
361 495 1775579149.371000
360 488 1775579149.381000
360 475 1775579149.391000
360 467 1775579149.400000
360 461 1775579149.410000
360 455 1775579149.421000
363 445 1775579149.431000
365 443 1775579149.441000
367 440 1775579149.451000
368 437 1775579149.461000
370 435 1775579149.471000
373 432 1775579149.481000
375 430 1775579149.491000
376 428 1775579149.501000
378 427 1775579149.510000
381 424 1775579149.520000
382 423 1775579149.531000
383 422 1775579149.541000
385 421 1775579149.551000
387 419 1775579149.561000
388 419 1775579149.571000
389 418 1775579149.581000
390 418 1775579149.591000
393 417 1775579149.601000
394 416 1775579149.610000
396 416 1775579149.621000
399 415 1775579149.631000
400 415 1775579149.640000
401 415 1775579149.651000
403 415 1775579149.661000
405 415 1775579149.671000
408 415 1775579149.681000
409 415 1775579149.691000
411 415 1775579149.701000
413 415 1775579149.711000
415 415 1775579149.721000
415 416 1775579149.731000
417 417 1775579149.741000
419 420 1775579149.751000
420 421 1775579149.761000
421 423 1775579149.771000
422 425 1775579149.781000
423 428 1775579149.791000
424 429 1775579149.800000
424 430 1775579149.811000
425 432 1775579149.820000
425 433 1775579149.831000

