STROKE 1
144 174 1775907809.636000
151 163 1775907809.710000
153 166 1775907809.727000
155 171 1775907809.743000
155 174 1775907809.760000
155 176 1775907809.776000
152 177 1775907809.793000
146 177 1775907809.810000
141 175 1775907809.826000
136 169 1775907809.843000
134 163 1775907809.860000
134 155 1775907809.876000
134 149 1775907809.892000
139 145 1775907809.909000
145 144 1775907809.926000
149 144 1775907809.942000

STROKE 2
177 149 1775907810.218000
175 153 1775907810.258000
175 159 1775907810.275000
179 164 1775907810.292000
184 168 1775907810.309000
189 170 1775907810.325000

STROKE 3
203 145 1775907810.468000
207 146 1775907810.508000
207 152 1775907810.525000
207 159 1775907810.542000
207 165 1775907810.559000
203 169 1775907810.575000
197 171 1775907810.592000
192 172 1775907810.608000
187 172 1775907810.625000
184 172 1775907810.642000
183 169 1775907810.658000
183 165 1775907810.675000
183 162 1775907810.691000
184 161 1775907810.708000
187 160 1775907810.724000
190 160 1775907810.741000
193 160 1775907810.758000
196 162 1775907810.774000
197 164 1775907810.791000
198 164 1775907810.808000
199 164 1775907810.824000
200 164 1775907810.841000
202 160 1775907810.857000
206 154 1775907810.874000
213 149 1775907810.891000
221 147 1775907810.907000
228 147 1775907810.924000
234 149 1775907810.941000
237 155 1775907810.957000
238 163 1775907810.974000
238 168 1775907810.991000

STROKE 4
242 140 1775907811.166000
233 143 1775907811.224000
229 143 1775907811.241000
224 143 1775907811.257000
221 139 1775907811.274000
220 130 1775907811.291000
220 122 1775907811.307000
223 117 1775907811.324000
230 115 1775907811.340000
243 117 1775907811.357000

