STROKE 1
128 130 1775637528.501000
138 120 1775637528.545000
146 120 1775637528.561000
153 123 1775637528.578000
160 127 1775637528.595000
165 133 1775637528.611000
167 139 1775637528.628000
167 144 1775637528.645000
166 148 1775637528.661000
160 151 1775637528.678000
155 154 1775637528.695000
149 156 1775637528.711000
143 156 1775637528.728000
139 156 1775637528.744000
136 156 1775637528.761000
136 156 1775637528.778000

STROKE 2
185 104 1775637528.935000
191 106 1775637528.994000
195 110 1775637529.011000
198 116 1775637529.028000
199 122 1775637529.044000
200 128 1775637529.060000
200 135 1775637529.078000
197 141 1775637529.094000
191 146 1775637529.111000
185 149 1775637529.128000
179 150 1775637529.144000
174 150 1775637529.160000
171 150 1775637529.177000
169 150 1775637529.194000

STROKE 3
237 166 1775637529.434000
228 163 1775637529.460000
225 160 1775637529.476000
222 155 1775637529.493000
222 148 1775637529.510000
222 141 1775637529.526000
225 133 1775637529.543000
230 128 1775637529.560000
236 125 1775637529.576000
241 125 1775637529.593000
244 125 1775637529.610000
245 131 1775637529.626000
246 136 1775637529.643000
246 139 1775637529.660000
246 140 1775637529.676000
247 134 1775637529.710000
252 125 1775637529.726000
258 117 1775637529.743000
265 110 1775637529.759000
272 108 1775637529.776000
276 108 1775637529.793000
279 109 1775637529.809000
281 114 1775637529.826000
281 120 1775637529.843000
281 126 1775637529.859000
281 132 1775637529.876000
281 137 1775637529.892000
280 141 1775637529.909000
279 142 1775637529.926000

STROKE 4
271 119 1775637530.083000
257 115 1775637530.109000
250 112 1775637530.126000
245 107 1775637530.142000
243 101 1775637530.159000
243 94 1775637530.176000
249 87 1775637530.192000
258 80 1775637530.209000
272 76 1775637530.225000
282 75 1775637530.242000

