STROKE 1
150 152 1775710432.259000
150 157 1775710432.336000
150 159 1775710432.353000
149 162 1775710432.369000
146 163 1775710432.386000
142 163 1775710432.403000
139 160 1775710432.419000
137 152 1775710432.436000
137 144 1775710432.453000
137 137 1775710432.469000
142 132 1775710432.486000
148 130 1775710432.502000
154 130 1775710432.519000
159 130 1775710432.535000
163 131 1775710432.552000
165 135 1775710432.569000
167 141 1775710432.585000
167 150 1775710432.602000
167 160 1775710432.619000
167 171 1775710432.635000
167 180 1775710432.652000
167 188 1775710432.669000
167 195 1775710432.685000
167 199 1775710432.702000
167 200 1775710432.719000

STROKE 2
151 180 1775710439.814000
151 181 1775710439.892000
151 188 1775710439.908000
151 195 1775710439.925000
151 202 1775710439.941000
151 208 1775710439.958000
151 213 1775710439.975000
151 218 1775710439.991000
152 222 1775710440.008000
152 223 1775710440.025000
154 223 1775710440.041000
156 223 1775710440.058000
160 222 1775710440.074000
164 221 1775710440.091000

STROKE 3
187 133 1775710444.124000
183 140 1775710444.185000
183 145 1775710444.202000
183 151 1775710444.218000
183 157 1775710444.235000
186 161 1775710444.252000
189 163 1775710444.268000
194 164 1775710444.285000
198 164 1775710444.302000
203 163 1775710444.318000
207 160 1775710444.335000
210 156 1775710444.351000
212 151 1775710444.368000
213 147 1775710444.384000
213 142 1775710444.401000
213 139 1775710444.418000
213 136 1775710444.434000
213 136 1775710444.451000

STROKE 4
227 127 1775710444.790000
219 129 1775710444.851000
215 128 1775710444.868000
211 123 1775710444.884000
208 115 1775710444.901000
208 105 1775710444.917000
208 97 1775710444.934000
217 95 1775710444.951000
240 96 1775710444.967000

