STROKE 1
135 122 1775579663.195000
140 112 1775579663.238000
146 107 1775579663.255000
152 104 1775579663.272000
157 102 1775579663.288000
162 102 1775579663.305000
167 102 1775579663.322000
171 106 1775579663.338000
174 112 1775579663.355000
176 120 1775579663.372000
177 129 1775579663.388000
177 137 1775579663.405000
177 145 1775579663.422000
173 151 1775579663.438000
169 157 1775579663.455000
165 162 1775579663.471000
160 165 1775579663.488000
156 167 1775579663.505000
152 168 1775579663.521000
149 168 1775579663.538000
146 166 1775579663.554000
145 161 1775579663.571000
145 156 1775579663.588000
146 151 1775579663.604000
150 146 1775579663.621000
155 143 1775579663.637000
160 141 1775579663.654000
164 141 1775579663.671000
168 141 1775579663.687000
172 142 1775579663.704000

STROKE 2
231 147 1775579664.011000
224 146 1775579664.053000
219 146 1775579664.071000
213 145 1775579664.087000
207 142 1775579664.104000
201 138 1775579664.120000
196 132 1775579664.137000
194 126 1775579664.154000
194 121 1775579664.170000
196 116 1775579664.187000
203 113 1775579664.203000
210 110 1775579664.220000
216 109 1775579664.237000
221 109 1775579664.253000
228 109 1775579664.270000

STROKE 3
229 102 1775579664.576000
216 101 1775579664.603000
211 99 1775579664.619000
206 95 1775579664.636000
203 92 1775579664.653000
200 88 1775579664.669000
200 85 1775579664.686000
200 81 1775579664.703000
207 78 1775579664.719000
217 76 1775579664.736000
227 75 1775579664.753000
236 75 1775579664.769000
246 75 1775579664.786000
254 75 1775579664.803000
258 75 1775579664.819000

