STROKE 1
84 145 1775805882.750000
96 141 1775805882.859000
97 142 1775805882.876000
97 144 1775805882.892000
98 147 1775805882.909000
98 150 1775805882.925000
98 153 1775805882.942000
97 155 1775805882.958000
96 156 1775805882.975000
93 157 1775805882.992000
90 158 1775805883.008000
87 158 1775805883.025000
84 158 1775805883.041000
81 156 1775805883.058000
79 150 1775805883.075000
79 144 1775805883.091000
79 139 1775805883.108000
79 134 1775805883.125000
83 130 1775805883.141000
88 128 1775805883.158000
92 127 1775805883.174000
95 127 1775805883.191000
96 127 1775805883.208000
97 130 1775805883.224000

STROKE 2
143 151 1775805883.582000
137 158 1775805883.691000
132 158 1775805883.707000
127 158 1775805883.724000
121 158 1775805883.741000
117 158 1775805883.757000
114 153 1775805883.774000
113 147 1775805883.791000
113 142 1775805883.807000
118 138 1775805883.824000
123 135 1775805883.841000
128 133 1775805883.857000
133 133 1775805883.874000
137 133 1775805883.890000
141 133 1775805883.907000
143 134 1775805883.924000
145 137 1775805883.940000
146 141 1775805883.957000
147 145 1775805883.973000
147 148 1775805883.990000
146 150 1775805884.007000
144 152 1775805884.023000
142 154 1775805884.040000

STROKE 3
142 156 1775805884.297000
144 147 1775805884.340000
146 144 1775805884.356000
149 142 1775805884.373000
152 141 1775805884.390000
156 140 1775805884.406000
161 140 1775805884.423000
166 140 1775805884.439000
171 140 1775805884.456000
173 141 1775805884.473000
174 143 1775805884.489000
174 145 1775805884.506000
174 148 1775805884.522000
173 150 1775805884.539000
171 153 1775805884.556000
168 155 1775805884.572000
165 158 1775805884.589000
162 159 1775805884.606000
157 160 1775805884.622000
152 160 1775805884.639000
148 160 1775805884.656000
144 159 1775805884.672000
142 158 1775805884.689000

STROKE 4
171 157 1775805884.963000
173 146 1775805885.005000
174 144 1775805885.022000
178 142 1775805885.039000
182 141 1775805885.055000
187 141 1775805885.072000
195 141 1775805885.088000
202 141 1775805885.105000
206 142 1775805885.122000
208 146 1775805885.139000
208 150 1775805885.155000
208 154 1775805885.172000
208 157 1775805885.188000
207 159 1775805885.205000
206 161 1775805885.221000

STROKE 5
227 159 1775805887.942000
221 155 1775805888.068000
221 151 1775805888.084000
221 147 1775805888.101000
221 143 1775805888.118000
222 140 1775805888.134000
225 137 1775805888.151000
229 136 1775805888.167000
232 136 1775805888.184000
235 136 1775805888.201000
237 136 1775805888.217000
238 136 1775805888.234000
239 139 1775805888.250000
239 141 1775805888.267000
239 143 1775805888.284000
239 145 1775805888.300000
239 148 1775805888.317000
239 150 1775805888.333000
239 151 1775805888.350000
239 153 1775805888.367000
239 154 1775805888.384000
239 154 1775805888.400000
240 153 1775805888.451000
242 149 1775805888.467000
243 145 1775805888.484000
246 143 1775805888.500000
250 142 1775805888.517000
254 141 1775805888.533000
259 141 1775805888.550000
264 141 1775805888.566000
267 142 1775805888.583000
268 145 1775805888.600000
268 148 1775805888.616000
268 150 1775805888.633000
268 152 1775805888.650000
268 154 1775805888.666000
267 156 1775805888.683000
267 158 1775805888.700000
267 161 1775805888.716000

STROKE 6
262 138 1775805888.890000
250 136 1775805889.017000
248 133 1775805889.033000
246 127 1775805889.049000
246 120 1775805889.066000
246 113 1775805889.083000
251 109 1775805889.099000
257 108 1775805889.116000
265 108 1775805889.132000
300 118 1775805889.149000

