STROKE 1
146 160 1775710700.485000
155 151 1775710700.543000
159 154 1775710700.560000
163 157 1775710700.577000
165 161 1775710700.593000
166 164 1775710700.610000
166 167 1775710700.626000
160 169 1775710700.643000
153 169 1775710700.659000
145 169 1775710700.676000
138 167 1775710700.693000
135 160 1775710700.709000
134 152 1775710700.726000
134 145 1775710700.742000
140 140 1775710700.759000
147 136 1775710700.776000
154 135 1775710700.792000
162 135 1775710700.809000
172 137 1775710700.826000

STROKE 2
187 138 1775710706.341000
194 131 1775710706.401000
199 133 1775710706.418000
204 136 1775710706.435000
208 139 1775710706.451000
210 141 1775710706.468000
211 142 1775710706.485000
211 143 1775710706.501000
206 144 1775710706.517000
201 145 1775710706.534000
196 145 1775710706.551000
192 146 1775710706.567000
190 146 1775710706.584000
195 147 1775710706.635000
201 149 1775710706.651000
206 153 1775710706.668000
209 157 1775710706.684000
210 161 1775710706.701000
210 164 1775710706.717000
209 166 1775710706.734000
205 167 1775710706.751000
201 168 1775710706.767000
197 169 1775710706.784000

