STROKE 1
191 124 1775797112.296000
185 132 1775797112.472000
188 135 1775797112.489000
190 139 1775797112.505000
191 143 1775797112.522000
192 146 1775797112.538000
192 148 1775797112.555000
192 150 1775797112.571000
189 152 1775797112.588000
184 153 1775797112.605000
179 154 1775797112.621000
175 154 1775797112.638000
171 154 1775797112.655000
169 154 1775797112.671000
168 152 1775797112.688000
168 150 1775797112.704000
171 149 1775797112.721000
175 148 1775797112.738000
178 148 1775797112.754000
180 148 1775797112.771000
181 150 1775797112.787000
181 154 1775797112.804000
181 158 1775797112.821000
181 164 1775797112.837000
181 171 1775797112.854000
181 179 1775797112.871000
181 186 1775797112.887000
182 193 1775797112.904000
182 199 1775797112.921000
183 203 1775797112.937000
183 206 1775797112.954000
184 208 1775797112.971000

STROKE 2
185 98 1775797113.277000
184 99 1775797113.587000
183 99 1775797113.604000
183 99 1775797113.620000

