STROKE 1
145 134 1775905914.740000
142 140 1775905914.798000
142 147 1775905914.815000
142 155 1775905914.831000
147 163 1775905914.848000
151 167 1775905914.864000

STROKE 2
177 139 1775905915.023000
180 139 1775905915.081000
180 143 1775905915.097000
180 146 1775905915.114000
181 149 1775905915.115000
181 155 1775905915.131000
181 161 1775905915.147000
177 167 1775905915.164000
172 171 1775905915.180000
167 173 1775905915.197000
162 174 1775905915.214000
159 174 1775905915.230000
158 173 1775905915.247000
158 170 1775905915.263000
158 167 1775905915.280000
158 165 1775905915.297000
162 164 1775905915.313000
166 163 1775905915.330000
169 163 1775905915.347000
170 163 1775905915.363000
171 165 1775905915.380000
172 170 1775905915.396000
173 176 1775905915.413000
173 184 1775905915.430000
173 192 1775905915.446000
173 201 1775905915.463000
173 208 1775905915.480000
173 215 1775905915.496000
170 219 1775905915.513000
166 221 1775905915.530000
160 221 1775905915.546000
154 221 1775905915.563000
149 220 1775905915.579000
146 219 1775905915.596000

STROKE 3
185 152 1775905915.789000
189 136 1775905915.812000
193 134 1775905915.829000
197 133 1775905915.846000
202 133 1775905915.863000
206 133 1775905915.879000
208 137 1775905915.896000
208 142 1775905915.912000
208 148 1775905915.929000
208 154 1775905915.946000
207 159 1775905915.962000
206 163 1775905915.979000
205 165 1775905915.996000
205 167 1775905916.012000

STROKE 4
228 141 1775905916.170000
229 136 1775905916.446000
228 136 1775905916.462000
227 135 1775905916.479000
227 133 1775905916.495000
227 132 1775905916.512000
228 132 1775905916.528000
230 132 1775905916.545000

STROKE 5
216 173 1775905916.770000
222 172 1775905916.945000
222 172 1775905916.961000
223 171 1775905916.978000
223 171 1775905916.995000
223 172 1775905917.045000
222 172 1775905917.061000
221 172 1775905917.078000
221 170 1775905917.094000
221 168 1775905917.111000

