STROKE 1
182 118 1775797123.547000
172 115 1775797123.606000
170 115 1775797123.622000
168 116 1775797123.639000
168 118 1775797123.656000
168 119 1775797123.672000
168 120 1775797123.689000
169 123 1775797123.706000
173 126 1775797123.722000
177 131 1775797123.739000
180 135 1775797123.756000
182 140 1775797123.772000
183 143 1775797123.788000
183 146 1775797123.805000
183 148 1775797123.822000
181 149 1775797123.838000
177 150 1775797123.855000
172 150 1775797123.872000
167 150 1775797123.888000
164 149 1775797123.905000
163 147 1775797123.921000
163 145 1775797123.938000
163 144 1775797123.955000
166 143 1775797123.971000
169 143 1775797123.988000
172 143 1775797124.005000
174 144 1775797124.021000
175 146 1775797124.038000
176 149 1775797124.055000
176 153 1775797124.071000
177 159 1775797124.088000
177 165 1775797124.105000
179 172 1775797124.121000
180 179 1775797124.138000
182 186 1775797124.155000
183 192 1775797124.171000
184 195 1775797124.188000
185 197 1775797124.205000

STROKE 2
205 132 1775797124.495000
214 121 1775797124.554000
217 121 1775797124.571000
220 121 1775797124.588000
223 124 1775797124.604000
226 127 1775797124.621000
227 131 1775797124.638000
227 136 1775797124.654000
227 140 1775797124.671000
227 143 1775797124.688000
226 147 1775797124.704000
223 150 1775797124.721000
219 153 1775797124.737000
214 154 1775797124.754000
209 155 1775797124.770000
204 155 1775797124.787000
200 151 1775797124.804000
198 146 1775797124.820000
198 141 1775797124.837000
198 136 1775797124.854000
200 133 1775797124.870000
204 132 1775797124.887000
209 131 1775797124.904000
212 131 1775797124.920000
214 133 1775797124.937000
215 136 1775797124.953000
215 140 1775797124.970000
214 143 1775797124.987000
212 146 1775797125.003000
211 148 1775797125.020000
209 151 1775797125.037000
207 156 1775797125.053000

STROKE 3
224 117 1775797125.278000
215 119 1775797125.370000
214 119 1775797125.372000
209 119 1775797125.386000
204 113 1775797125.403000
202 106 1775797125.420000
202 99 1775797125.436000
204 93 1775797125.453000
212 92 1775797125.469000
221 92 1775797125.486000
251 96 1775797125.503000

