STROKE 1
115 148 1775907864.670000
113 159 1775907864.710000
116 166 1775907864.727000
120 172 1775907864.743000
125 176 1775907864.760000
130 178 1775907864.777000
132 178 1775907864.794000

STROKE 2
135 145 1775907864.936000
140 147 1775907864.993000
141 154 1775907865.010000
141 162 1775907865.026000
141 168 1775907865.043000
139 173 1775907865.060000
134 176 1775907865.077000
130 178 1775907865.093000
127 179 1775907865.110000

STROKE 3
160 144 1775907865.419000
170 139 1775907865.476000
174 144 1775907865.493000
177 150 1775907865.509000
177 157 1775907865.526000
177 164 1775907865.543000
172 169 1775907865.559000
165 171 1775907865.576000
157 172 1775907865.592000
148 172 1775907865.609000
142 172 1775907865.626000
138 172 1775907865.642000
137 172 1775907865.659000

STROKE 4
204 137 1775907865.835000
215 127 1775907865.875000
220 130 1775907865.892000
224 135 1775907865.908000
226 142 1775907865.925000
227 148 1775907865.941000
227 153 1775907865.958000
227 157 1775907865.975000
224 162 1775907865.992000
220 166 1775907866.008000
216 168 1775907866.025000
213 169 1775907866.042000
211 169 1775907866.058000
211 169 1775907866.075000
211 169 1775907866.142000
211 173 1775907866.159000
212 180 1775907866.175000
213 188 1775907866.192000
215 195 1775907866.208000
217 200 1775907866.225000
220 203 1775907866.241000
225 204 1775907866.258000
232 205 1775907866.274000
242 205 1775907866.291000

STROKE 5
215 140 1775907866.483000
207 133 1775907866.524000
204 133 1775907866.540000
200 128 1775907866.557000
199 119 1775907866.574000
199 108 1775907866.591000
207 99 1775907866.607000
219 97 1775907866.624000
249 104 1775907866.640000

