STROKE 1
139 109 1775645060.215000
133 114 1775645060.274000
133 120 1775645060.290000
134 126 1775645060.307000
139 132 1775645060.324000
147 135 1775645060.340000
157 137 1775645060.357000
166 137 1775645060.374000
172 137 1775645060.390000
176 136 1775645060.407000
177 133 1775645060.423000
178 128 1775645060.440000
178 123 1775645060.456000
175 117 1775645060.473000
172 113 1775645060.490000
169 110 1775645060.507000
167 109 1775645060.523000
166 109 1775645060.540000

STROKE 2
144 140 1775645060.731000
146 129 1775645060.756000
147 128 1775645060.773000
150 127 1775645060.789000
155 126 1775645060.806000
161 126 1775645060.823000
165 126 1775645060.839000
168 126 1775645060.856000
169 129 1775645060.872000
170 133 1775645060.889000
170 138 1775645060.906000
170 144 1775645060.922000
170 151 1775645060.939000
170 159 1775645060.956000
170 168 1775645060.972000
170 179 1775645060.989000
170 187 1775645061.006000
169 193 1775645061.022000
166 197 1775645061.039000
162 199 1775645061.056000
156 199 1775645061.072000
149 199 1775645061.089000
142 196 1775645061.105000
136 193 1775645061.122000
132 191 1775645061.139000

STROKE 3
222 129 1775645061.313000
211 139 1775645061.373000
202 145 1775645061.389000
194 149 1775645061.405000
188 149 1775645061.422000
183 148 1775645061.439000
181 142 1775645061.455000
181 135 1775645061.472000
181 130 1775645061.489000
186 125 1775645061.505000
192 123 1775645061.522000
200 122 1775645061.538000
206 122 1775645061.555000
210 122 1775645061.571000
212 125 1775645061.588000
212 128 1775645061.605000
212 132 1775645061.621000
212 135 1775645061.638000
212 136 1775645061.654000
212 137 1775645061.671000
213 134 1775645061.704000
218 128 1775645061.721000
226 123 1775645061.738000
234 120 1775645061.755000
241 119 1775645061.771000
246 119 1775645061.788000
247 123 1775645061.804000
247 130 1775645061.821000
247 137 1775645061.838000
247 143 1775645061.854000
243 150 1775645061.871000

STROKE 4
236 121 1775645062.028000
228 124 1775645062.088000
225 124 1775645062.104000
221 123 1775645062.121000
218 116 1775645062.138000
217 107 1775645062.154000
217 100 1775645062.171000
222 96 1775645062.188000
232 95 1775645062.204000
250 96 1775645062.221000
290 114 1775645062.237000

